05/01/2022 00:00:00,424031,4,580,E,ML,.395,360,100,300,.0065,69.6,0,0,0,0,0,0,115,.0063,71.9,162,.0108,69,23,.0023,62.6,,,,,,,,,,,,,,,
05/01/2022 01:00:00,424031,4,580,E,ML,.395,359,100,135,.0028,69.9,0,0,0,0,0,0,46,.0024,71.9,84,.0055,69.2,5,.0003,62.8,,,,,,,,,,,,,,,
05/01/2022 02:00:00,424031,4,580,E,ML,.395,360,100,111,.0023,69.9,0,0,0,0,0,0,23,.0013,71.8,84,.0054,69.8,4,.0003,63.3,,,,,,,,,,,,,,,
05/01/2022 03:00:00,424031,4,580,E,ML,.395,358,100,71,.0015,70.3,0,0,0,0,0,0,21,.0011,71.9,48,.0031,69.8,2,.0004,63.1,,,,,,,,,,,,,,,
05/01/2022 04:00:00,424031,4,580,E,ML,.395,360,100,154,.0029,70.5,0,0,0,0,0,0,43,.0023,71.9,65,.004,69.9,46,.0024,70.1,,,,,,,,,,,,,,,
05/01/2022 05:00:00,424031,4,580,E,ML,.395,359,100,1248,.0312,72.3,0,0,0,0,0,0,58,.0031,71.9,123,.0084,69.2,1067,.0822,72.7,,,,,,,,,,,,,,,
05/01/2022 06:00:00,424031,4,580,E,ML,.395,360,100,513,.0154,53.4,.1,.2,.4,.6,.7,.9,94,.0048,72,127,.0076,69.8,292,.0337,40.6,,,,,,,,,,,,,,,
05/01/2022 07:00:00,424031,4,580,E,ML,.395,360,100,853,.0245,49.9,.9,1.2,1.5,1.8,2.1,2.3,161,.0086,71.8,243,.0146,69.5,449,.0504,33.8,,,,,,,,,,,,,,,
05/01/2022 08:00:00,424031,4,580,E,ML,.395,360,100,652,.0131,68.7,0,0,0,0,0,0,277,.0147,71.7,319,.0202,67.3,56,.0042,62.2,,,,,,,,,,,,,,,
05/01/2022 09:00:00,424031,4,580,E,ML,.395,360,100,1177,.0232,69.8,0,0,0,0,0,0,544,.0295,72.2,528,.033,68.7,105,.0072,62.8,,,,,,,,,,,,,,,
05/01/2022 10:00:00,424031,4,580,E,ML,.395,360,100,1415,.0279,66.7,0,0,0,0,0,0,694,.0386,67.2,617,.0385,66.8,104,.0066,62.9,,,,,,,,,,,,,,,
05/01/2022 11:00:00,424031,4,580,E,ML,.395,360,100,1416,.0287,65.2,0,0,0,0,0,0,685,.0394,65,614,.0392,65.9,117,.0075,62.4,,,,,,,,,,,,,,,
05/01/2022 12:00:00,424031,4,580,E,ML,.395,360,100,1548,.0306,65.7,0,0,0,0,0,0,744,.0424,64.9,665,.041,67.2,139,.0084,62.8,,,,,,,,,,,,,,,
05/01/2022 13:00:00,424031,4,580,E,ML,.395,360,100,1911,.0386,64.2,0,0,0,0,0,0,930,.0529,64.2,796,.051,64.6,185,.0117,62.4,,,,,,,,,,,,,,,
05/01/2022 14:00:00,424031,4,580,E,ML,.395,354,100,2327,.0462,65,0,0,0,0,0,0,954,.0532,65.3,931,.0573,66.7,442,.0282,60.4,,,,,,,,,,,,,,,
05/01/2022 15:00:00,424031,4,580,E,ML,.395,360,100,2077,.0405,66.2,0,0,0,0,0,0,829,.0464,65.6,838,.0503,68.1,410,.0248,63.2,,,,,,,,,,,,,,,
05/01/2022 16:00:00,424031,4,580,E,ML,.395,360,100,2050,.0411,65,0,0,0,0,0,0,850,.0485,64.7,793,.0493,66.8,407,.0254,62.2,,,,,,,,,,,,,,,
05/01/2022 17:00:00,424031,4,580,E,ML,.395,360,100,2689,.053,65.1,0,0,0,0,0,0,1097,.0617,64.4,1032,.063,67.1,560,.0343,62.6,,,,,,,,,,,,,,,
05/01/2022 18:00:00,424031,4,580,E,ML,.395,360,100,2343,.0459,66,0,0,0,0,0,0,954,.0525,66.3,927,.0559,68,462,.0293,61.4,,,,,,,,,,,,,,,
05/01/2022 19:00:00,424031,4,580,E,ML,.395,360,100,1978,.039,65.5,0,0,0,0,0,0,913,.0513,64.9,845,.0521,66.9,220,.0136,62.7,,,,,,,,,,,,,,,
05/01/2022 20:00:00,424031,4,580,E,ML,.395,360,100,1233,.0251,66.7,0,0,0,0,0,0,587,.0341,69,559,.0361,65,87,.0051,62.9,,,,,,,,,,,,,,,
05/01/2022 21:00:00,424031,4,580,E,ML,.395,360,100,1196,.0239,68.8,0,0,0,0,0,0,532,.0302,69.7,576,.0359,69,88,.0055,62.8,,,,,,,,,,,,,,,
05/01/2022 22:00:00,424031,4,580,E,ML,.395,360,100,696,.0145,68.5,0,0,0,0,0,0,285,.0158,71.1,345,.0236,67.4,66,.0042,62.9,,,,,,,,,,,,,,,
05/01/2022 23:00:00,424031,4,580,E,ML,.395,359,100,280,.0057,69.8,0,0,0,0,0,0,110,.0058,72,146,.0093,69.4,24,.0021,62.5,,,,,,,,,,,,,,,
05/02/2022 00:00:00,424031,4,580,E,ML,.395,360,100,232,.0049,70,0,0,0,0,0,0,79,.0043,71.9,140,.0096,69.6,13,.0008,63.1,,,,,,,,,,,,,,,
05/02/2022 01:00:00,424031,4,580,E,ML,.395,360,100,109,.0023,70.3,0,0,0,0,0,0,26,.0014,71.9,77,.0049,70.3,6,.0005,62.6,,,,,,,,,,,,,,,
05/02/2022 02:00:00,424031,4,580,E,ML,.395,360,100,90,.0022,70,0,0,0,0,0,0,24,.0013,71.9,62,.0051,69.8,4,.0003,62.8,,,,,,,,,,,,,,,
05/02/2022 03:00:00,424031,4,580,E,ML,.395,360,100,122,.0029,70.2,0,0,0,0,0,0,43,.0024,71.9,69,.0052,70.3,10,.0011,62.5,,,,,,,,,,,,,,,
05/02/2022 04:00:00,424031,4,580,E,ML,.395,360,100,296,.0072,69,0,0,0,0,0,0,88,.0051,71.6,131,.0121,67.4,77,.0042,68.6,,,,,,,,,,,,,,,
05/02/2022 05:00:00,424031,4,580,E,ML,.395,360,100,983,.0223,60.8,0,0,0,0,.2,.4,176,.0096,71.6,229,.0173,68.9,578,.0398,54.2,,,,,,,,,,,,,,,
05/02/2022 06:00:00,424031,4,580,E,ML,.395,358,100,642,.0193,55.6,.3,.6,.8,1,1.2,1.4,179,.0101,71.7,234,.016,69,229,.0318,31.6,,,,,,,,,,,,,,,
05/02/2022 07:00:00,424031,4,580,E,ML,.395,360,100,1486,.0373,56.7,.2,.4,.7,1.1,1.5,1.9,359,.0204,71.4,373,.0258,69.3,754,.0657,43.3,,,,,,,,,,,,,,,
05/02/2022 08:00:00,424031,4,580,E,ML,.395,360,100,1094,.0246,68.8,0,0,0,0,0,0,423,.0241,71.5,516,.0363,69.5,155,.0135,58.8,,,,,,,,,,,,,,,
05/02/2022 09:00:00,424031,4,580,E,ML,.395,359,100,1400,.0332,63.3,0,0,0,0,0,.2,534,.0312,70.7,690,.0524,59.1,176,.0159,57,,,,,,,,,,,,,,,
05/02/2022 10:00:00,424031,4,580,E,ML,.395,360,100,1246,.0294,63.9,0,0,0,0,0,.1,490,.0286,70.5,618,.047,59.7,138,.0128,58.5,,,,,,,,,,,,,,,
05/02/2022 11:00:00,424031,4,580,E,ML,.395,360,100,1396,.0323,63.6,0,0,0,0,0,.2,540,.0305,71.9,658,.0504,58,198,.0161,59.1,,,,,,,,,,,,,,,
05/02/2022 12:00:00,424031,4,580,E,ML,.395,360,100,1716,.0396,61.7,0,0,0,0,0,.3,632,.036,68.5,845,.0643,57.3,239,.0186,59,,,,,,,,,,,,,,,
05/02/2022 13:00:00,424031,4,580,E,ML,.395,360,100,1660,.0382,62.2,0,0,0,0,0,.2,648,.0383,66.7,758,.0576,58.2,254,.0186,62.4,,,,,,,,,,,,,,,
05/02/2022 14:00:00,424031,4,580,E,ML,.395,354,100,2500,.0534,65.1,0,0,0,0,0,0,972,.055,67.7,907,.0624,63.2,621,.0428,63.5,,,,,,,,,,,,,,,
05/02/2022 15:00:00,424031,4,580,E,ML,.395,360,100,3022,.0635,64.9,0,0,0,0,0,0,1123,.0636,67.9,1014,.0672,66,885,.0597,59.9,,,,,,,,,,,,,,,
05/02/2022 16:00:00,424031,4,580,E,ML,.395,360,100,3537,.0752,63.9,0,0,0,0,0,.3,1379,.0789,67,1162,.0774,65.5,996,.0694,57.7,,,,,,,,,,,,,,,
05/02/2022 17:00:00,424031,4,580,E,ML,.395,360,100,3107,.0642,65.8,0,0,0,0,0,.1,1167,.0652,68.6,988,.0638,67.8,952,.0637,60.2,,,,,,,,,,,,,,,
05/02/2022 18:00:00,424031,4,580,E,ML,.395,360,100,2175,.0431,69.2,0,0,0,0,0,0,861,.0467,72,751,.0466,69.9,563,.036,63.9,,,,,,,,,,,,,,,
05/02/2022 19:00:00,424031,4,580,E,ML,.395,360,100,1406,.0299,67.1,0,0,0,0,0,0,641,.0359,70.5,534,.0377,65.2,231,.016,61.7,,,,,,,,,,,,,,,
05/02/2022 20:00:00,424031,4,580,E,ML,.395,360,100,705,.0153,67.6,0,0,0,0,0,0,292,.0171,70.5,317,.0229,66.1,96,.0061,63.1,,,,,,,,,,,,,,,
05/02/2022 21:00:00,424031,4,580,E,ML,.395,359,100,688,.015,68.1,0,0,0,0,0,0,301,.0177,70.4,289,.0207,67.4,98,.0066,62.9,,,,,,,,,,,,,,,
05/02/2022 22:00:00,424031,4,580,E,ML,.395,360,100,396,.0086,69,0,0,0,0,0,0,173,.01,71.1,176,.0125,68.5,47,.0034,62.8,,,,,,,,,,,,,,,
