10,10,0
9,9,
7,7,
7,7,
6,6,
4,4,
2,2,
5,5,
5,5,
6,6,
6,6,
3,3,
10,10,
12,12,
14,14,
11,11,
14,14,
14,14,
14,14,
13,13,
19,19,
9,9,
16,16,
21,21,
17,17,
25,25,
10,10,
19,19,
19,19,
15,13.94147261,
17,14.56234133,
19,14.69471645,
16,13.84167215,
21,14.22827135,
23,23,
28,28,
31,31,
33,33,
50,50,
22,13.35159132,
38,38,
27,27,
24,24,
15,12.74453114,
39,39,
17,12.73326246,
13,12.51891929,
30,30,
22,12.71524762,
18,12.58255101,
20,12.58866505,
20,12.54905336,
19,12.49236944,
20,12.47679663,
18,12.40680987,
25,25,
26,26,
32,32,
39,39,
47,47,
34,34,
51,51,
77,77,
52,52,
46,46,
35,35,
40,40,
35,35,
38,38,
44,44,
37,37,
17,12.04684908,
27,27,
22,12.06272716,
34,34,
29,29,
26,26,
27,27,
26,26,
12,11.90859146,
28,28,
36,36,
22,11.95467655,
47,47,
51,51,
29,29,
59,59,
54,54,
51,51,
32,32,
25,25,
41,41,
37,37,
29,29,
30,30,
43,43,
37,37,
23,11.83426755,
28,28,
28,28,
28,28,
15,11.77553022,
28,28,
30,30,
32,32,
45,45,
45,45,
51,51,
54,54,
57,57,
73,73,
60,60,
49,49,
25,25,
37,37,
34,34,
48,48,
32,32,
44,44,
43,43,
20,11.7066399,
33,33,
35,35,
36,36,
44,44,
39,39,
41,41,
53,53,
42,42,
43,43,
44,44,
35,35,
50,50,
55,55,
54,54,
53,53,
49,49,
48,48,
46,46,
44,44,
48,48,
44,44,
45,45,
31,31,
39,39,
48,48,
20,11.62684104,
55,55,
40,40,
38,38,
41,41,
59,59,
44,44,
47,47,
51,51,
53,53,
49,49,
55,55,
54,54,
60,60,
50,50,
47,47,
45,45,
42,42,
40,40,
39,39,
58,58,
66,66,
44,44,
44,44,
39,39,
41,41,
40,40,
28,28,
34,34,
36,36,
38,38,
35,35,
45,45,
46,46,
64,64,
47,47,
47,47,
39,39,
34,34,
31,31,
37,37,
35,35,
33,33,
18,11.54661216,
33,33,
19,11.54504125,
31,31,
30,30,
30,30,
25,25,
35,35,
27,27,
24,11.54092202,
24,11.53967136,
26,26,
43,43,
30,30,
31,31,
34,34,
34,34,
35,35,
34,34,
32,32,
30,30,
26,26,
16,11.51897984,
26,26,
12,11.51340952,
25,25,
14,11.51324968,
20,11.51727043,
23,11.51860285,
23,11.51759118,
24,11.51733276,
22,11.51485245,
23,11.51461727,
23,11.51364582,
23,11.51268406,
33,33,
29,29,
49,49,
35,35,
39,39,
43,43,
33,33,
42,42,
39,39,
43,43,
36,36,
34,34,
16,11.49631176,
31,31,
34,34,
20,11.49658994,
27,27,
27,27,
27,27,
23,11.49528013,
26,26,
32,32,
27,27,
15,11.48726986,
29,29,
30,30,
33,33,
49,49,
37,37,
37,37,
45,45,
41,41,
36,36,
35,35,
25,25,
25,25,
33,33,
33,33,
33,33,
32,32,
32,32,
32,32,
34,34,
37,37,
32,32,
32,32,
31,31,
31,31,
36,36,
