10,nan,#VALUE!
9,nan,#VALUE!
7,nan,#VALUE!
7,nan,#VALUE!
6,nan,#VALUE!
4,nan,#VALUE!
2,nan,#VALUE!
5,nan,#VALUE!
5,nan,#VALUE!
6,nan,#VALUE!
6,7.858377718,-0.30972962
3,8.104103963,-1.701367988
10,7.247856047,0.275214395
12,9.179665386,0.235027885
14,10.84561885,0.225312939
11,12.92492801,-0.174993456
14,12.99031676,0.072120232
14,14.3354109,-0.023957921
14,14.79977635,-0.057126882
13,15.33586242,-0.179681725
19,15.0200599,0.209470532
9,16.89760206,-0.87751134
16,14.92151737,0.067405164
21,16.38219346,0.21989555
17,18.26555498,-0.07444441
25,18.63537282,0.254585087
10,21.8065399,-1.18065399
19,18.09713527,0.047519196
19,19.45256476,-0.023819198
15,19.22119435,-0.281412956
17,18.8274099,-0.1074947
19,18.27236254,0.038296708
16,19.29081687,-0.205676054
21,19.03715502,0.093468809
23,20.46583414,0.110181125
28,22.07791871,0.211502903
31,24.40697237,0.212678311
33,27.68394414,0.161092602
50,30.24837395,0.395032521
22,37.55284165,-0.706947348
38,32.44309808,0.146234261
27,35.51233522,-0.315271675
24,31.25540228,-0.302308428
15,29.73198038,-0.982132025
39,24.17973617,0.380006765
17,29.83221647,-0.754836263
13,25.21821376,-0.939862597
30,22.96329768,0.234556744
22,25.79044198,-0.172292817
18,24.06776113,-0.33709784
20,23.8653445,-0.193267225
20,22.43585611,-0.121792806
19,21.81721284,-0.14827436
20,21.37616055,-0.068808027
18,22.40837413,-0.244909674
25,20.45791525,0.18168339
26,22.63872429,0.129279835
32,25.004505,0.218609219
39,28.03879171,0.281056623
47,32.2497434,0.313835247
34,38.17604233,-0.122824774
51,37.24698252,0.26966701
77,42.66302207,0.445934778
52,54.09097517,-0.040211061
46,53.60461377,-0.165317691
35,51.99125795,-0.485464513
40,44.79037333,-0.119759333
35,42.95821234,-0.227377495
38,39.60947176,-0.04235452
44,39.15271752,0.110165511
37,40.02204567,-0.08167691
17,40.42424959,-1.377897035
27,34.20214852,-0.266746242
22,31.31110037,-0.423231835
34,27.37947319,0.194721377
29,30.14306274,-0.039415957
26,29.96791122,-0.15261197
27,29.53289767,-0.093811025
26,29.38898319,-0.130345507
12,29.21049232,-1.434207694
28,23.36688158,0.165468515
36,24.71184696,0.313559807
22,28.70629912,-0.304831778
47,27.31192927,0.418895122
51,35.64006695,0.301175158
29,40.72757819,-0.404399248
59,37.94601043,0.356847281
54,45.93623205,0.149329036
51,47.58296218,0.067000742
32,49.29920307,-0.540600096
25,43.3671595,-0.73468638
41,36.96744119,0.098355093
37,37.0424464,-0.0011472
