,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
2502,16/04/2019,10:54 PM,67.0,54,63,SSE,12mph,0mph,28.46in,0.0in,air,1:00 AM
2503,17/04/2019,12:54 AM,67.0,56,68,SSW,10mph,0mph,28.45in,0.0in,air,###############################################################################################################################################################################################################################################################
2504,17/04/2019,1:54 AM,65.0,56,73,S,8mph,0mph,28.44in,0.0in,Cloudy,1:00 AM
2505,17/04/2019,2:54 AM,66.0,57,73,S,13mph,0mph,28.42in,0.0in,Cloudy,1:00 AM
2506,17/04/2019,3:54 AM,92.00371974342268,56,75,SSE,9mph,0mph,28.40in,0.0in,Mostly Cloudy,1:00 AM
2507,17/04/2019,4:54 AM,63.0,56,78,SSE,8mph,0mph,28.40in,0.0in,Mostly Cloudy,1:00 AM
2508,17/04/2019,5:54 AM,63.0,56,78,SSE,7mph,0mph,28.41in,0.0in,Cloudy,1:00 AM
2509,17/04/2019,6:54 AM,64.0,57,78,SE,10mph,0mph,28.39in,0.0in,Cloudy,1:00 AM
2510,17/04/2019,7:54 AM,65.0,58,78,S,13mph,0mph,28.37in,0.0in,Cloudy,1:00 AM
2511,17/04/2019,8:54 AM,67.0,58,73,SW,14mph,20mph,28.39in,0.0in,Cloudy,1:00 AM
2512,17/04/2019,9:54 AM,65.0,58,78,WSW,6mph,0mph,28.38in,0.0in,Light Rain,1:00 AM
2513,17/04/2019,10:54 AM,66.0,58,75,W,17mph,0mph,28.41in,0.0in,Partly Cloudy,1:00 AM
2514,17/04/2019,11:54 AM,67.0,52,59,NW,16mph,26mph,28.43in,0.0in,Mostly Cloudy,1:00 AM
2515,17/04/2019,12:54 PM,69.0,48,47,NW,20mph,26mph,28.43in,0.0in,air,1:00 AM
2516,17/04/2019,1:54 PM,70.0,49,47,NNW,21mph,30mph,28.44in,0.0in,air / Windy,1:00 AM
2517,17/04/2019,2:54 PM,69.0,49,49,NNW,21mph,30mph,28.42in,0.0in,air / Windy,1:00 AM
2518,17/04/2019,3:54 PM,66.0,47,50,NNW,23mph,35mph,28.46in,0.0in,air / Windy,1:00 AM
2519,17/04/2019,4:54 PM,65.0,46,50,NNW,22mph,0mph,28.48in,0.0in,air / Windy,1:00 AM
2520,17/04/2019,5:54 PM,60.0,44,55,N,23mph,29mph,28.51in,0.0in,Cloudy / Windy,1:00 AM
2521,17/04/2019,6:54 PM,58.0,43,58,NNW,16mph,0mph,28.53in,0.0in,air,1:00 AM
2522,17/04/2019,7:54 PM,55.0,43,64,NNW,17mph,0mph,28.56in,0.0in,air,1:00 AM
2523,17/04/2019,8:54 PM,53.0,42,66,NNW,16mph,25mph,28.58in,0.0in,air,1:00 AM
2524,17/04/2019,9:54 PM,51.0,41,68,NNW,18mph,0mph,28.54in,0.0in,air,1:00 AM
2525,17/04/2019,10:54 PM,48.0,40,74,N,9mph,0mph,28.57in,0.0in,air,1:00 AM
2526,18/04/2019,11:54 PM,48.0,41,77,N,10mph,0mph,28.58in,0.0in,Cloudy,1:00 AM
2527,18/04/2019,12:54 AM,48.0,41,77,N,16mph,0mph,28.58in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
2528,18/04/2019,1:54 AM,49.0,40,71,N,20mph,26mph,28.57in,0.0in,Cloudy,1:00 AM
2529,18/04/2019,2:54 AM,48.0,40,74,N,15mph,0mph,28.59in,0.0in,Cloudy,1:00 AM
2530,18/04/2019,3:54 AM,48.0,39,71,NNW,17mph,0mph,28.60in,0.0in,Cloudy,1:00 AM
2531,18/04/2019,4:54 AM,48.0,39,71,NNW,13mph,0mph,28.60in,0.0in,Cloudy,1:00 AM
2532,18/04/2019,5:54 AM,47.0,39,74,NNW,14mph,0mph,28.60in,0.0in,Partly Cloudy,1:00 AM
2533,18/04/2019,6:54 AM,47.0,40,77,NNW,9mph,0mph,28.64in,0.0in,air,1:00 AM
2534,18/04/2019,7:54 AM,50.0,41,71,NNW,14mph,0mph,28.67in,0.0in,air,1:00 AM
2535,18/04/2019,8:54 AM,55.0,40,57,N,15mph,22mph,28.68in,0.0in,air,1:00 AM
2536,18/04/2019,9:54 AM,58.0,39,49,N,18mph,24mph,28.68in,0.0in,air,1:00 AM
2537,18/04/2019,10:54 AM,60.0,38,44,NNW,16mph,26mph,28.66in,0.0in,air,1:00 AM
2538,18/04/2019,11:54 AM,60.0,37,42,N,16mph,26mph,28.65in,0.0in,Mostly Cloudy,1:00 AM
2539,18/04/2019,12:54 PM,65.0,36,34,NNW,18mph,32mph,28.64in,0.0in,Partly Cloudy,1:00 AM
2540,18/04/2019,1:54 PM,65.0,33,31,NNW,26mph,39mph,28.61in,0.0in,Partly Cloudy / Windy,1:00 AM
2541,18/04/2019,2:54 PM,65.0,34,32,NNW,21mph,33mph,28.60in,0.0in,air / Windy,1:00 AM
2542,18/04/2019,3:54 PM,70.29101835136441,35,37,N,23mph,36mph,28.60in,0.0in,air / Windy,1:00 AM
2543,18/04/2019,4:54 PM,60.0,36,41,N,28mph,39mph,28.63in,0.0in,Partly Cloudy / Windy,1:00 AM
2544,18/04/2019,5:54 PM,56.0,38,51,N,25mph,35mph,28.67in,0.0in,Mostly Cloudy / Windy,1:00 AM
2545,18/04/2019,6:54 PM,52.0,38,59,N,17mph,33mph,28.72in,0.0in,Cloudy,1:00 AM
2546,18/04/2019,7:54 PM,47.0,37,68,N,12mph,0mph,28.75in,0.0in,air,1:00 AM
2547,18/04/2019,8:54 PM,47.0,38,71,NNW,10mph,0mph,28.77in,0.0in,air,1:00 AM
2548,18/04/2019,9:54 PM,46.0,37,71,NNW,12mph,0mph,28.77in,0.0in,air,1:00 AM
2549,18/04/2019,10:54 PM,46.0,37,71,NW,8mph,0mph,28.77in,0.0in,air,1:00 AM
2550,19/04/2019,11:54 PM,44.0,36,73,NNW,7mph,0mph,28.79in,0.0in,Cloudy,1:00 AM
2551,19/04/2019,12:54 AM,47.0,37,68,NNW,12mph,0mph,28.80in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
2552,19/04/2019,1:54 AM,44.0,36,73,NNW,13mph,0mph,28.81in,0.0in,Partly Cloudy,1:00 AM
2553,19/04/2019,2:54 AM,42.0,35,76,NW,7mph,0mph,28.80in,0.0in,air,1:00 AM
2554,19/04/2019,3:54 AM,41.0,35,79,NNW,8mph,0mph,28.81in,0.0in,air,1:00 AM
2555,19/04/2019,4:54 AM,40.0,35,83,NNW,7mph,0mph,28.82in,0.0in,air,1:00 AM
2556,19/04/2019,5:54 AM,39.0,34,82,NNW,9mph,0mph,28.84in,0.0in,air,1:00 AM
2557,19/04/2019,6:54 AM,42.0,35,76,NNW,8mph,0mph,28.86in,0.0in,air,1:00 AM
2558,19/04/2019,7:54 AM,58.605663368825425,37,68,N,9mph,0mph,28.86in,0.0in,air,1:00 AM
2559,19/04/2019,8:54 AM,53.0,38,57,NNW,5mph,0mph,28.87in,0.0in,air,1:00 AM
2560,19/04/2019,9:54 AM,56.0,34,44,NNE,7mph,0mph,28.86in,0.0in,air,1:00 AM
2561,19/04/2019,10:54 AM,60.0,32,35,NNW,6mph,17mph,28.86in,0.0in,air,1:00 AM
2562,19/04/2019,11:54 AM,62.0,30,30,N,10mph,0mph,28.83in,0.0in,air,1:00 AM
2563,19/04/2019,12:54 PM,62.0,28,28,VAR,5mph,21mph,28.81in,0.0in,air,1:00 AM
2564,19/04/2019,1:54 PM,65.0,28,25,NW,9mph,23mph,28.79in,0.0in,air,1:00 AM
2565,19/04/2019,2:54 PM,66.0,29,25,VAR,7mph,0mph,28.75in,0.0in,air,1:00 AM
2566,19/04/2019,3:54 PM,67.0,28,23,CALM,0mph,0mph,28.73in,0.0in,air,1:00 AM
2567,19/04/2019,4:54 PM,66.0,27,23,CALM,0mph,0mph,28.72in,0.0in,air,1:00 AM
2568,19/04/2019,5:54 PM,65.0,28,25,N,7mph,0mph,28.71in,0.0in,air,1:00 AM
2569,19/04/2019,6:54 PM,63.0,26,25,CALM,0mph,0mph,28.71in,0.0in,air,1:00 AM
2570,19/04/2019,7:54 PM,29.696515001804627,30,36,SE,3mph,0mph,28.71in,0.0in,air,1:00 AM
2571,19/04/2019,8:54 PM,55.0,34,45,CALM,0mph,0mph,28.71in,0.0in,air,1:00 AM
2572,19/04/2019,9:54 PM,52.0,30,43,SSE,3mph,0mph,28.71in,0.0in,air,1:00 AM
2573,19/04/2019,10:54 PM,35.120572510376945,31,50,SSE,6mph,0mph,28.70in,0.0in,air,1:00 AM
2574,20/04/2019,11:54 PM,47.0,31,54,SSE,5mph,0mph,28.69in,0.0in,air,1:00 AM
2575,20/04/2019,12:54 AM,46.0,31,56,S,3mph,0mph,28.69in,0.0in,air,###############################################################################################################################################################################################################################################################
2576,20/04/2019,1:54 AM,45.0,31,58,SSE,5mph,0mph,28.69in,0.0in,air,1:00 AM
2577,20/04/2019,2:54 AM,43.0,31,62,S,5mph,0mph,28.69in,0.0in,air,1:00 AM
2578,20/04/2019,3:54 AM,43.0,31,62,SSE,3mph,0mph,28.68in,0.0in,air,1:00 AM
2579,20/04/2019,4:54 AM,42.0,32,67,SSW,3mph,0mph,28.66in,0.0in,air,1:00 AM
2580,20/04/2019,5:54 AM,40.0,32,73,SSE,5mph,0mph,28.66in,0.0in,air,1:00 AM
2581,20/04/2019,6:54 AM,45.0,36,71,S,6mph,0mph,28.65in,0.0in,air,1:00 AM
2582,20/04/2019,7:54 AM,57.0,38,49,S,9mph,0mph,28.62in,0.0in,air,1:00 AM
2583,20/04/2019,8:54 AM,65.0,36,34,S,15mph,0mph,28.61in,0.0in,air,1:00 AM
2584,20/04/2019,9:54 AM,70.0,38,31,S,15mph,0mph,28.60in,0.0in,air,1:00 AM
2585,20/04/2019,10:54 AM,74.0,39,28,S,15mph,0mph,28.58in,0.0in,air,1:00 AM
2586,20/04/2019,11:54 AM,78.0,41,27,S,17mph,0mph,28.55in,0.0in,air,1:00 AM
2587,20/04/2019,12:54 PM,73.82856859764746,42,24,S,17mph,23mph,28.51in,0.0in,air,1:00 AM
2588,20/04/2019,1:54 PM,68.32674030340516,42,23,SSW,17mph,24mph,28.49in,0.0in,air,1:00 AM
2589,20/04/2019,2:54 PM,86.0,41,20,S,16mph,0mph,28.48in,0.0in,air,1:00 AM
2590,20/04/2019,3:54 PM,86.0,41,20,SSW,18mph,24mph,28.45in,0.0in,air,1:00 AM
2591,20/04/2019,4:54 PM,85.0,44,24,SSW,17mph,25mph,28.44in,0.0in,air,1:00 AM
2592,20/04/2019,5:54 PM,83.0,45,26,S,16mph,0mph,28.43in,0.0in,air,1:00 AM
2593,20/04/2019,6:54 PM,73.0,46,38,S,12mph,0mph,28.42in,0.0in,air,1:00 AM
2594,20/04/2019,7:54 PM,73.0,45,37,S,15mph,0mph,28.43in,0.0in,air,1:00 AM
2595,20/04/2019,8:54 PM,71.0,45,39,S,14mph,0mph,28.44in,0.0in,air,1:00 AM
2596,20/04/2019,9:54 PM,103.4239786380679,46,42,S,15mph,0mph,28.45in,0.0in,air,1:00 AM
2597,20/04/2019,10:54 PM,67.0,48,51,S,15mph,0mph,28.45in,0.0in,air,1:00 AM
2598,21/04/2019,11:54 PM,68.0,48,49,S,16mph,0mph,28.46in,0.0in,air,1:00 AM
2599,21/04/2019,12:54 AM,68.54892315228606,48,52,S,15mph,24mph,28.46in,0.0in,air,###############################################################################################################################################################################################################################################################
2600,21/04/2019,1:54 AM,65.0,47,52,S,16mph,25mph,28.46in,0.0in,air,1:00 AM
2601,21/04/2019,2:54 AM,62.0,47,58,S,12mph,0mph,28.45in,0.0in,air,1:00 AM
2602,21/04/2019,3:54 AM,76.70857712490549,46,67,S,7mph,0mph,28.44in,0.0in,air,1:00 AM
2603,21/04/2019,4:54 AM,56.0,45,67,S,8mph,0mph,28.44in,0.0in,air,1:00 AM
2604,21/04/2019,5:54 AM,56.0,46,69,S,9mph,0mph,28.44in,0.0in,air,1:00 AM
2605,21/04/2019,6:54 AM,66.0,49,54,S,10mph,0mph,28.45in,0.0in,air,1:00 AM
2606,21/04/2019,7:54 AM,67.0,49,52,S,16mph,29mph,28.44in,0.0in,air,1:00 AM
2607,21/04/2019,8:54 AM,70.0,49,47,S,18mph,35mph,28.46in,0.0in,Cloudy,1:00 AM
2608,21/04/2019,9:54 AM,73.0,51,46,S,15mph,24mph,28.45in,0.0in,air,1:00 AM
2609,21/04/2019,10:54 AM,81.4407345866068,51,48,S,22mph,28mph,28.46in,0.0in,air / Windy,1:00 AM
2610,21/04/2019,11:54 AM,80.0,53,39,S,15mph,26mph,28.43in,0.0in,air,1:00 AM
2611,21/04/2019,12:54 PM,84.0,52,33,S,21mph,31mph,28.41in,0.0in,air / Windy,1:00 AM
2612,21/04/2019,1:54 PM,83.0,52,34,SSE,22mph,33mph,28.40in,0.0in,air / Windy,1:00 AM
2613,21/04/2019,2:54 PM,53.43343479482661,54,35,S,25mph,35mph,28.39in,0.0in,air / Windy,1:00 AM
2614,21/04/2019,3:54 PM,45.4207619132965,52,32,S,28mph,38mph,28.38in,0.0in,air / Windy,1:00 AM
2615,21/04/2019,4:54 PM,84.0,53,34,S,20mph,29mph,28.39in,0.0in,air,1:00 AM
2616,21/04/2019,5:54 PM,83.0,53,36,S,13mph,26mph,28.39in,0.0in,air,1:00 AM
2617,21/04/2019,6:54 PM,79.0,54,42,S,13mph,0mph,28.41in,0.0in,air,1:00 AM
2618,21/04/2019,7:54 PM,78.00040954850874,53,51,S,6mph,0mph,28.44in,0.0in,air,1:00 AM
2619,21/04/2019,8:54 PM,69.0,56,63,S,8mph,0mph,28.45in,0.0in,air,1:00 AM
2620,21/04/2019,9:54 PM,74.0,55,52,SSE,15mph,25mph,28.46in,0.0in,Mostly Cloudy,1:00 AM
2621,21/04/2019,10:54 PM,67.0,54,63,SSW,14mph,0mph,28.48in,0.1in,air,1:00 AM
2622,22/04/2019,11:54 PM,66.0,51,59,S,17mph,24mph,28.52in,0.0in,air,1:00 AM
2623,22/04/2019,12:54 AM,64.0,54,70,W,6mph,0mph,28.48in,0.0in,Light Rain,###############################################################################################################################################################################################################################################################
2624,22/04/2019,1:54 AM,63.0,55,75,NW,6mph,0mph,28.48in,0.0in,Light Rain,1:00 AM
2625,22/04/2019,2:54 AM,87.96496833050637,55,81,SW,8mph,0mph,28.53in,0.0in,Light Rain,1:00 AM
2626,22/04/2019,3:54 AM,60.0,56,86,S,7mph,0mph,28.52in,0.0in,Light Rain,1:00 AM
2627,22/04/2019,4:54 AM,59.0,56,90,SSW,8mph,0mph,28.54in,0.0in,Cloudy,1:00 AM
2628,22/04/2019,5:54 AM,56.0,51,84,NW,15mph,26mph,28.60in,0.0in,Cloudy,1:00 AM
2629,22/04/2019,6:54 AM,55.0,50,83,NW,20mph,26mph,28.64in,0.0in,Cloudy,1:00 AM
2630,22/04/2019,7:54 AM,44.691221652136186,49,83,NW,17mph,0mph,28.67in,0.0in,Cloudy,1:00 AM
2631,22/04/2019,8:54 AM,53.0,47,80,NW,20mph,29mph,28.69in,0.0in,Cloudy,1:00 AM
2632,22/04/2019,9:54 AM,54.0,47,77,NW,15mph,0mph,28.71in,0.0in,Cloudy,1:00 AM
2633,22/04/2019,10:54 AM,56.0,48,75,NW,14mph,0mph,28.73in,0.0in,Cloudy,1:00 AM
2634,22/04/2019,11:54 AM,55.0,47,74,NW,16mph,0mph,28.74in,0.0in,Cloudy,1:00 AM
2635,22/04/2019,12:54 PM,55.0,47,74,NNW,15mph,26mph,28.76in,0.0in,Cloudy,1:00 AM
2636,22/04/2019,1:54 PM,57.0,47,69,NW,13mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
2637,22/04/2019,2:54 PM,57.0,47,69,NNW,18mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
2638,22/04/2019,3:54 PM,55.0,46,72,NNW,16mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
2639,22/04/2019,4:54 PM,54.0,46,75,NNW,14mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
2640,22/04/2019,5:54 PM,53.0,46,77,N,16mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
2641,22/04/2019,6:54 PM,53.0,46,77,N,17mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
2642,22/04/2019,7:54 PM,47.7952658490466,45,77,N,13mph,0mph,28.84in,0.0in,Cloudy,1:00 AM
2643,22/04/2019,8:54 PM,52.0,45,77,N,9mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
2644,22/04/2019,9:54 PM,51.0,44,77,N,10mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
2645,22/04/2019,10:54 PM,51.0,45,80,N,7mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
2646,23/04/2019,11:54 PM,50.0,45,83,N,15mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
2647,23/04/2019,12:54 AM,50.0,44,80,N,13mph,0mph,28.88in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
2648,23/04/2019,1:54 AM,49.0,42,77,NNE,9mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
2649,23/04/2019,2:54 AM,48.0,42,80,N,12mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
2650,23/04/2019,3:54 AM,46.0,42,86,NNW,9mph,0mph,28.87in,0.0in,air,1:00 AM
2651,23/04/2019,4:54 AM,44.0,41,89,NNW,10mph,0mph,28.88in,0.0in,air,1:00 AM
2652,23/04/2019,5:54 AM,43.0,40,89,N,8mph,0mph,28.88in,0.0in,air,1:00 AM
2653,23/04/2019,6:54 AM,44.0,40,85,N,14mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
2654,23/04/2019,7:54 AM,48.0,42,80,NNE,10mph,0mph,28.90in,0.0in,air,1:00 AM
2655,23/04/2019,8:54 AM,51.0,42,71,NNE,14mph,0mph,28.89in,0.0in,air,1:00 AM
2656,23/04/2019,9:54 AM,56.0,41,57,NE,13mph,0mph,28.89in,0.0in,air,1:00 AM
2657,23/04/2019,10:54 AM,61.0,37,41,NE,15mph,23mph,28.87in,0.0in,Cloudy,1:00 AM
2658,23/04/2019,11:54 AM,65.0,36,34,NE,13mph,24mph,28.84in,0.0in,air,1:00 AM
2659,23/04/2019,12:54 PM,66.0,33,29,E,12mph,21mph,28.82in,0.0in,Cloudy,1:00 AM
2660,23/04/2019,1:54 PM,66.0,33,29,E,8mph,18mph,28.80in,0.0in,air,1:00 AM
2661,23/04/2019,2:54 PM,69.0,33,26,NE,10mph,0mph,28.78in,0.0in,Cloudy,1:00 AM
2662,23/04/2019,3:54 PM,67.0,30,25,E,9mph,0mph,28.76in,0.0in,air,1:00 AM
2663,23/04/2019,4:54 PM,68.0,29,23,NE,6mph,0mph,28.75in,0.0in,air,1:00 AM
2664,23/04/2019,5:54 PM,66.0,30,26,ENE,10mph,0mph,28.72in,0.0in,air,1:00 AM
2665,23/04/2019,6:54 PM,61.0,33,35,ENE,8mph,0mph,28.72in,0.0in,air,1:00 AM
2666,23/04/2019,7:54 PM,60.0,33,36,ESE,6mph,0mph,28.72in,0.0in,Cloudy,1:00 AM
2667,23/04/2019,8:54 PM,57.0,36,45,S,6mph,0mph,28.72in,0.0in,Cloudy,1:00 AM
2668,23/04/2019,9:54 PM,54.0,40,59,SSE,6mph,0mph,28.73in,0.0in,Cloudy,1:00 AM
2669,23/04/2019,10:54 PM,50.0,41,71,S,5mph,0mph,28.72in,0.0in,Cloudy,1:00 AM
2670,24/04/2019,11:54 PM,47.0,41,80,S,6mph,0mph,28.72in,0.0in,Cloudy,1:00 AM
2671,24/04/2019,12:54 AM,48.0,42,80,S,5mph,0mph,28.72in,0.0in,air,###############################################################################################################################################################################################################################################################
2672,24/04/2019,1:54 AM,46.0,42,86,S,5mph,0mph,28.71in,0.0in,air,1:00 AM
2673,24/04/2019,2:54 AM,45.0,41,86,S,3mph,0mph,28.70in,0.0in,Cloudy,1:00 AM
2674,24/04/2019,3:54 AM,44.0,42,93,S,3mph,0mph,28.68in,0.0in,air,1:00 AM
2675,24/04/2019,5:54 AM,38.0,35,89,W,3mph,0mph,28.70in,0.0in,air,2:00 AM
2676,24/04/2019,6:54 AM,45.0,43,93,CALM,0mph,0mph,28.70in,0.0in,air,1:00 AM
2677,24/04/2019,7:54 AM,52.0,46,80,CALM,0mph,0mph,28.70in,0.0in,air,1:00 AM
2678,24/04/2019,8:54 AM,60.0,46,60,SW,5mph,0mph,28.68in,0.0in,air,1:00 AM
2679,24/04/2019,9:54 AM,66.0,46,48,CALM,0mph,0mph,28.66in,0.0in,air,1:00 AM
2680,24/04/2019,10:54 AM,67.0,40,37,VAR,3mph,0mph,28.64in,0.0in,air,1:00 AM
2681,24/04/2019,11:54 AM,69.0,42,38,ESE,5mph,0mph,28.62in,0.0in,air,1:00 AM
2682,24/04/2019,12:54 PM,105.04853447749954,40,31,ESE,8mph,0mph,28.59in,0.0in,air,1:00 AM
2683,24/04/2019,1:54 PM,95.35034330987577,39,28,ESE,8mph,0mph,28.58in,0.0in,air,1:00 AM
2684,24/04/2019,2:54 PM,76.0,35,23,WSW,6mph,0mph,28.55in,0.0in,air,1:00 AM
2685,24/04/2019,4:54 PM,76.0,37,24,VAR,3mph,0mph,28.51in,0.0in,air,2:00 AM
2686,24/04/2019,5:54 PM,52.21403301103235,41,31,SE,6mph,0mph,28.51in,0.0in,air,1:00 AM
2687,24/04/2019,6:54 PM,67.0,40,37,SSE,9mph,0mph,28.51in,0.0in,air,1:00 AM
2688,24/04/2019,7:54 PM,63.0,38,40,S,7mph,0mph,28.52in,0.0in,air,1:00 AM
2689,24/04/2019,8:54 PM,62.0,39,43,S,5mph,0mph,28.53in,0.0in,air,1:00 AM
2690,24/04/2019,9:54 PM,59.0,40,49,S,5mph,0mph,28.53in,0.0in,air,1:00 AM
2691,24/04/2019,10:54 PM,56.0,40,55,SSE,6mph,0mph,28.52in,0.0in,air,1:00 AM
2692,25/04/2019,11:54 PM,56.0,39,53,S,3mph,0mph,28.52in,0.0in,air,1:00 AM
2693,25/04/2019,12:54 AM,54.0,39,57,CALM,0mph,0mph,28.51in,0.0in,air,###############################################################################################################################################################################################################################################################
2694,25/04/2019,1:54 AM,54.0,39,57,CALM,0mph,0mph,28.51in,0.0in,air,1:00 AM
2695,25/04/2019,2:54 AM,69.438997211854,40,63,NNW,6mph,0mph,28.54in,0.0in,air,1:00 AM
2696,25/04/2019,3:54 AM,48.0,39,71,CALM,0mph,0mph,28.53in,0.0in,air,1:00 AM
2697,25/04/2019,4:54 AM,55.0,41,59,NW,8mph,0mph,28.55in,0.0in,air,1:00 AM
2698,25/04/2019,5:54 AM,59.0,49,69,N,23mph,29mph,28.58in,0.0in,air / Windy,1:00 AM
2699,25/04/2019,6:54 AM,58.0,49,72,N,18mph,32mph,28.60in,0.0in,air,1:00 AM
2700,25/04/2019,7:54 AM,56.0,50,80,N,15mph,0mph,28.62in,0.0in,Cloudy,1:00 AM
2701,25/04/2019,8:54 AM,56.0,53,90,N,16mph,0mph,28.65in,0.1in,Cloudy,1:00 AM
2702,25/04/2019,9:54 AM,57.0,52,83,N,18mph,25mph,28.67in,0.0in,Cloudy,1:00 AM
2703,25/04/2019,10:54 AM,57.0,51,81,N,18mph,0mph,28.68in,0.0in,Cloudy,1:00 AM
2704,25/04/2019,11:54 AM,75.31181591054934,52,67,NNE,17mph,28mph,28.69in,0.0in,Mostly Cloudy,1:00 AM
2705,25/04/2019,12:54 PM,35.244371520105105,46,47,N,23mph,33mph,28.70in,0.0in,Partly Cloudy / Windy,1:00 AM
2706,25/04/2019,1:54 PM,70.0,43,38,N,23mph,33mph,28.70in,0.0in,air / Windy,1:00 AM
2707,25/04/2019,2:54 PM,71.0,36,28,NNE,28mph,35mph,28.70in,0.0in,air / Windy,1:00 AM
2708,25/04/2019,3:54 PM,72.0,35,26,N,25mph,33mph,28.71in,0.0in,air / Windy,1:00 AM
2709,25/04/2019,4:54 PM,72.0,34,25,N,20mph,0mph,28.71in,0.0in,air,1:00 AM
2710,25/04/2019,5:54 PM,70.0,31,24,N,20mph,0mph,28.71in,0.0in,air,1:00 AM
2711,25/04/2019,6:54 PM,67.0,31,26,N,12mph,0mph,28.73in,0.0in,air,1:00 AM
2712,25/04/2019,7:54 PM,67.0,33,28,NNW,20mph,37mph,28.76in,0.0in,Light Rain,1:00 AM
2713,25/04/2019,8:54 PM,58.0,39,49,N,10mph,0mph,28.80in,0.0in,Mostly Cloudy,1:00 AM
2714,25/04/2019,9:54 PM,57.0,39,51,NW,6mph,0mph,28.82in,0.0in,air,1:00 AM
2715,25/04/2019,10:54 PM,48.0,39,71,NW,5mph,0mph,28.83in,0.0in,air,1:00 AM
2716,26/04/2019,11:54 PM,49.0,39,69,N,7mph,0mph,28.84in,0.0in,air,1:00 AM
2717,26/04/2019,12:54 AM,52.0,38,59,N,12mph,0mph,28.85in,0.0in,air,###############################################################################################################################################################################################################################################################
2718,26/04/2019,1:54 AM,49.0,37,64,NNW,9mph,0mph,28.86in,0.0in,air,1:00 AM
2719,26/04/2019,2:54 AM,44.0,34,68,NNW,7mph,0mph,28.87in,0.0in,air,1:00 AM
2720,26/04/2019,3:54 AM,47.0,33,59,NNW,9mph,0mph,28.89in,0.0in,air,1:00 AM
2721,26/04/2019,4:54 AM,42.0,32,67,NNW,8mph,0mph,28.89in,0.0in,air,1:00 AM
2722,26/04/2019,5:54 AM,38.0,32,79,N,7mph,0mph,28.91in,0.0in,air,1:00 AM
2723,26/04/2019,6:54 AM,48.02820664858684,33,61,NNW,6mph,0mph,28.92in,0.0in,air,1:00 AM
2724,26/04/2019,7:54 AM,53.0,31,43,VAR,3mph,0mph,28.93in,0.0in,air,1:00 AM
2725,26/04/2019,8:54 AM,56.0,27,33,NNE,13mph,0mph,28.92in,0.0in,air,1:00 AM
2726,26/04/2019,9:54 AM,58.0,27,31,ENE,6mph,0mph,28.92in,0.0in,air,1:00 AM
2727,26/04/2019,10:54 AM,59.0,24,26,NE,5mph,0mph,28.89in,0.0in,Mostly Cloudy,1:00 AM
2728,26/04/2019,11:54 AM,62.0,26,25,ESE,5mph,0mph,28.87in,0.0in,air,1:00 AM
2729,26/04/2019,12:54 PM,61.0,25,25,CALM,0mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
2730,26/04/2019,1:54 PM,63.0,26,25,VAR,6mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
2731,26/04/2019,2:54 PM,64.0,28,26,VAR,7mph,0mph,28.76in,0.0in,Cloudy,1:00 AM
2732,26/04/2019,3:54 PM,67.0,31,26,ESE,10mph,0mph,28.72in,0.0in,Cloudy,1:00 AM
2733,26/04/2019,4:54 PM,66.0,31,27,SSE,8mph,18mph,28.70in,0.0in,Cloudy,1:00 AM
2734,26/04/2019,5:54 PM,65.0,31,28,E,12mph,0mph,28.66in,0.0in,Cloudy,1:00 AM
2735,26/04/2019,6:54 PM,63.0,28,27,E,16mph,0mph,28.63in,0.0in,Cloudy,1:00 AM
2736,26/04/2019,7:54 PM,60.0,29,31,ESE,15mph,0mph,28.61in,0.0in,air,1:00 AM
2737,26/04/2019,8:54 PM,59.0,30,33,ESE,17mph,23mph,28.58in,0.0in,Mostly Cloudy,1:00 AM
2738,26/04/2019,9:54 PM,59.0,31,35,ESE,13mph,0mph,28.58in,0.0in,Cloudy,1:00 AM
2739,26/04/2019,10:54 PM,59.0,32,36,ESE,16mph,25mph,28.54in,0.0in,Cloudy,1:00 AM
2740,27/04/2019,11:54 PM,50.0,42,74,NNE,8mph,0mph,28.60in,0.1in,T-Storm,1:00 AM
2741,27/04/2019,12:54 AM,49.0,42,77,E,17mph,29mph,28.54in,0.1in,Light Rain,###############################################################################################################################################################################################################################################################
