436,436.0
948,948.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1122,1122.0
1026,1026.0
1030,1030.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1567,1567.0
1616,1616.0
1548,1548.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
406,406.0
271,271.0
nan,931.773496432212
1,1.0
3,3.0
nan,931.773496432212
nan,931.773496432212
433,433.0
nan,931.773496432212
1222,1222.0
nan,931.773496432212
nan,931.773496432212
1215,1215.0
nan,931.773496432212
nan,931.773496432212
1185,1185.0
1291,1291.0
1462,1462.0
1631,1631.0
1350,1350.0
1530,1530.0
1085,1085.0
nan,931.773496432212
653,653.0
nan,931.773496432212
nan,931.773496432212
227,227.0
nan,931.773496432212
nan,931.773496432212
74,74.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1483,1483.0
1481,1481.0
1465,1465.0
1173,1173.0
nan,931.773496432212
1120,1120.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1623,1623.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
760,760.0
563,563.0
506,506.0
328,328.0
245,245.0
151,151.0
89,89.0
75,75.0
139,139.0
419,419.0
893,893.0
nan,931.773496432212
1331,1331.0
1276,1276.0
1198,1198.0
nan,931.773496432212
1206,1206.0
nan,931.773496432212
1436,1436.0
1500,1500.0
nan,931.773496432212
1547,1547.0
1474,1474.0
1198,1198.0
nan,931.773496432212
804,804.0
nan,931.773496432212
493,493.0
396,396.0
264,264.0
nan,931.773496432212
135,135.0
98,98.0
158,158.0
nan,931.773496432212
nan,931.773496432212
582,582.0
790,790.0
nan,931.773496432212
nan,931.773496432212
1398,1398.0
1360,1360.0
1242,1242.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1540,1540.0
1344,1344.0
nan,931.773496432212
746,746.0
698,698.0
750,750.0
nan,931.773496432212
258,258.0
169,169.0
137,137.0
nan,931.773496432212
nan,931.773496432212
124,124.0
196,196.0
296,296.0
397,397.0
nan,931.773496432212
975,975.0
nan,931.773496432212
1356,1356.0
nan,931.773496432212
1267,1267.0
1352,1352.0
nan,931.773496432212
1485,1485.0
1151,1151.0
895,895.0
nan,931.773496432212
641,641.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
112,112.0
93,93.0
140,140.0
nan,931.773496432212
nan,931.773496432212
847,847.0
919,919.0
879,879.0
962,962.0
1042,1042.0
nan,931.773496432212
nan,931.773496432212
1343,1343.0
1448,1448.0
nan,931.773496432212
1455,1455.0
nan,931.773496432212
1111,1111.0
850,850.0
778,778.0
nan,931.773496432212
363,363.0
nan,931.773496432212
114,114.0
78,78.0
93,93.0
154,154.0
458,458.0
nan,931.773496432212
1318,1318.0
1479,1479.0
1439,1439.0
nan,931.773496432212
1146,1146.0
nan,931.773496432212
1247,1247.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1571,1571.0
1584,1584.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
524,524.0
nan,931.773496432212
nan,931.773496432212
118,118.0
nan,931.773496432212
85,85.0
nan,931.773496432212
499,499.0
nan,931.773496432212
1255,1255.0
1546,1546.0
1455,1455.0
nan,931.773496432212
1102,1102.0
nan,931.773496432212
nan,931.773496432212
1378,1378.0
1520,1520.0
1554,1554.0
1626,1626.0
1580,1580.0
nan,931.773496432212
nan,931.773496432212
663,663.0
530,530.0
nan,931.773496432212
nan,931.773496432212
124,124.0
78,78.0
nan,931.773496432212
148,148.0
479,479.0
nan,931.773496432212
nan,931.773496432212
1571,1571.0
nan,931.773496432212
1246,1246.0
984,984.0
579,579.0
nan,931.773496432212
1402,1402.0
nan,931.773496432212
1361,1361.0
1502,1502.0
nan,931.773496432212
1242,1242.0
813,813.0
nan,931.773496432212
nan,931.773496432212
412,412.0
318,318.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1382,1382.0
1200,1200.0
nan,931.773496432212
1122,1122.0
nan,931.773496432212
nan,931.773496432212
1439,1439.0
1567,1567.0
1594,1594.0
1541,1541.0
nan,931.773496432212
1373,1373.0
896,896.0
nan,931.773496432212
nan,931.773496432212
667,667.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
139,139.0
133,133.0
nan,931.773496432212
nan,931.773496432212
375,375.0
623,623.0
820,820.0
1008,1008.0
nan,931.773496432212
1408,1408.0
1456,1456.0
nan,931.773496432212
nan,931.773496432212
1755,1755.0
nan,931.773496432212
1696,1696.0
nan,931.773496432212
890,890.0
781,781.0
744,744.0
655,655.0
422,422.0
257,257.0
nan,931.773496432212
160,160.0
90,90.0
109,109.0
82,82.0
nan,931.773496432212
289,289.0
446,446.0
nan,931.773496432212
nan,931.773496432212
1261,1261.0
1328,1328.0
nan,931.773496432212
1571,1571.0
nan,931.773496432212
1584,1584.0
1473,1473.0
1253,1253.0
1104,1104.0
nan,931.773496432212
783,783.0
506,506.0
319,319.0
150,150.0
nan,931.773496432212
nan,931.773496432212
153,153.0
458,458.0
1060,1060.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1217,1217.0
1041,1041.0
1085,1085.0
1193,1193.0
1340,1340.0
1536,1536.0
1532,1532.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
686,686.0
nan,931.773496432212
429,429.0
nan,931.773496432212
208,208.0
127,127.0
nan,931.773496432212
nan,931.773496432212
135,135.0
437,437.0
nan,931.773496432212
1359,1359.0
nan,931.773496432212
1495,1495.0
1223,1223.0
1158,1158.0
nan,931.773496432212
1281,1281.0
1312,1312.0
nan,931.773496432212
1599,1599.0
1679,1679.0
1702,1702.0
1234,1234.0
nan,931.773496432212
653,653.0
nan,931.773496432212
496,496.0
262,262.0
127,127.0
90,90.0
nan,931.773496432212
nan,931.773496432212
520,520.0
1066,1066.0
1312,1312.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1228,1228.0
1252,1252.0
1242,1242.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1679,1679.0
1615,1615.0
nan,931.773496432212
750,750.0
558,558.0
nan,931.773496432212
460,460.0
291,291.0
121,121.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1102,1102.0
1116,1116.0
1502,1502.0
1045,1045.0
nan,931.773496432212
1252,1252.0
1354,1354.0
nan,931.773496432212
1549,1549.0
nan,931.773496432212
1535,1535.0
nan,931.773496432212
833,833.0
nan,931.773496432212
578,578.0
nan,931.773496432212
309,309.0
162,162.0
89,89.0
nan,931.773496432212
153,153.0
nan,931.773496432212
1007,1007.0
nan,931.773496432212
1449,1449.0
1357,1357.0
nan,931.773496432212
nan,931.773496432212
1258,1258.0
nan,931.773496432212
1478,1478.0
1564,1564.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
877,877.0
690,690.0
nan,931.773496432212
392,392.0
nan,931.773496432212
nan,931.773496432212
157,157.0
nan,931.773496432212
209,209.0
318,318.0
nan,931.773496432212
524,524.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1580,1580.0
1736,1736.0
1652,1652.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
984,984.0
nan,931.773496432212
738,738.0
nan,931.773496432212
299,299.0
nan,931.773496432212
nan,931.773496432212
105,105.0
125,125.0
162,162.0
190,190.0
258,258.0
nan,931.773496432212
nan,931.773496432212
1131,1131.0
1234,1234.0
1570,1570.0
1620,1620.0
nan,931.773496432212
1591,1591.0
nan,931.773496432212
1583,1583.0
1187,1187.0
1271,1271.0
1032,1032.0
842,842.0
532,532.0
nan,931.773496432212
nan,931.773496432212
105,105.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1013,1013.0
1355,1355.0
1523,1523.0
nan,931.773496432212
nan,931.773496432212
1167,1167.0
1234,1234.0
1383,1383.0
nan,931.773496432212
1517,1517.0
1652,1652.0
1425,1425.0
1527,1527.0
1171,1171.0
778,778.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
247,247.0
nan,931.773496432212
nan,931.773496432212
107,107.0
nan,931.773496432212
493,493.0
1096,1096.0
nan,931.773496432212
1467,1467.0
nan,931.773496432212
nan,931.773496432212
818,818.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1527,1527.0
1530,1530.0
nan,931.773496432212
1422,1422.0
nan,931.773496432212
628,628.0
nan,931.773496432212
nan,931.773496432212
421,421.0
277,277.0
nan,931.773496432212
nan,931.773496432212
109,109.0
148,148.0
328,328.0
nan,931.773496432212
1411,1411.0
1467,1467.0
1375,1375.0
1357,1357.0
1192,1192.0
452,452.0
nan,931.773496432212
1456,1456.0
nan,931.773496432212
nan,931.773496432212
1594,1594.0
1658,1658.0
1250,1250.0
861,861.0
777,777.0
nan,931.773496432212
nan,931.773496432212
309,309.0
111,111.0
105,105.0
101,101.0
170,170.0
503,503.0
nan,931.773496432212
1479,1479.0
1489,1489.0
1358,1358.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1312,1312.0
1493,1493.0
1572,1572.0
1696,1696.0
1573,1573.0
1343,1343.0
877,877.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
368,368.0
nan,931.773496432212
nan,931.773496432212
99,99.0
nan,931.773496432212
505,505.0
1076,1076.0
1327,1327.0
nan,931.773496432212
nan,931.773496432212
1314,1314.0
1245,1245.0
nan,931.773496432212
nan,931.773496432212
1492,1492.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1174,1174.0
818,818.0
nan,931.773496432212
812,812.0
nan,931.773496432212
507,507.0
287,287.0
nan,931.773496432212
198,198.0
nan,931.773496432212
313,313.0
1354,1354.0
nan,931.773496432212
1590,1590.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1517,1517.0
nan,931.773496432212
929,929.0
794,794.0
595,595.0
311,311.0
142,142.0
nan,931.773496432212
nan,931.773496432212
137,137.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1487,1487.0
1367,1367.0
1256,1256.0
756,756.0
472,472.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1580,1580.0
nan,931.773496432212
1661,1661.0
nan,931.773496432212
763,763.0
nan,931.773496432212
511,511.0
358,358.0
nan,931.773496432212
135,135.0
84,84.0
nan,931.773496432212
181,181.0
487,487.0
1095,1095.0
nan,931.773496432212
1405,1405.0
1408,1408.0
nan,931.773496432212
0,0.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
286,286.0
nan,931.773496432212
1608,1608.0
nan,931.773496432212
1342,1342.0
854,854.0
692,692.0
714,714.0
541,541.0
256,256.0
150,150.0
73,73.0
64,64.0
nan,931.773496432212
128,128.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1202,1202.0
1018,1018.0
nan,931.773496432212
715,715.0
507,507.0
66,66.0
nan,931.773496432212
nan,931.773496432212
1632,1632.0
nan,931.773496432212
1354,1354.0
854,854.0
720,720.0
598,598.0
nan,931.773496432212
328,328.0
nan,931.773496432212
96,96.0
nan,931.773496432212
nan,931.773496432212
361,361.0
1119,1119.0
1572,1572.0
1409,1409.0
nan,931.773496432212
1206,1206.0
1049,1049.0
1190,1190.0
1304,1304.0
1443,1443.0
1570,1570.0
1619,1619.0
1546,1546.0
nan,931.773496432212
nan,931.773496432212
947,947.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
211,211.0
76,76.0
105,105.0
197,197.0
nan,931.773496432212
1084,1084.0
1399,1399.0
nan,931.773496432212
1274,1274.0
nan,931.773496432212
1163,1163.0
1189,1189.0
nan,931.773496432212
1440,1440.0
1442,1442.0
1525,1525.0
1521,1521.0
nan,931.773496432212
1481,1481.0
nan,931.773496432212
891,891.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
304,304.0
200,200.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
405,405.0
665,665.0
nan,931.773496432212
1167,1167.0
1509,1509.0
1671,1671.0
nan,931.773496432212
1765,1765.0
1772,1772.0
1782,1782.0
nan,931.773496432212
1437,1437.0
nan,931.773496432212
1274,1274.0
nan,931.773496432212
1000,1000.0
898,898.0
556,556.0
316,316.0
205,205.0
94,94.0
1,1.0
nan,931.773496432212
nan,931.773496432212
105,105.0
nan,931.773496432212
0,0.0
33,33.0
nan,931.773496432212
nan,931.773496432212
0,0.0
786,786.0
1528,1528.0
nan,931.773496432212
1331,1331.0
nan,931.773496432212
459,459.0
911,911.0
nan,931.773496432212
0,0.0
308,308.0
nan,931.773496432212
nan,931.773496432212
39,39.0
1,1.0
4,4.0
50,50.0
1049,1049.0
nan,931.773496432212
1335,1335.0
nan,931.773496432212
1266,1266.0
1049,1049.0
1234,1234.0
1267,1267.0
nan,931.773496432212
1491,1491.0
1582,1582.0
nan,931.773496432212
1517,1517.0
1307,1307.0
nan,931.773496432212
748,748.0
694,694.0
498,498.0
296,296.0
184,184.0
nan,931.773496432212
104,104.0
nan,931.773496432212
448,448.0
nan,931.773496432212
1183,1183.0
1483,1483.0
1397,1397.0
nan,931.773496432212
1093,1093.0
nan,931.773496432212
1341,1341.0
nan,931.773496432212
nan,931.773496432212
1576,1576.0
1590,1590.0
1546,1546.0
1321,1321.0
nan,931.773496432212
657,657.0
nan,931.773496432212
428,428.0
253,253.0
nan,931.773496432212
nan,931.773496432212
97,97.0
167,167.0
nan,931.773496432212
1137,1137.0
nan,931.773496432212
nan,931.773496432212
1341,1341.0
1130,1130.0
1085,1085.0
nan,931.773496432212
1244,1244.0
1407,1407.0
nan,931.773496432212
1618,1618.0
1618,1618.0
nan,931.773496432212
1330,1330.0
940,940.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
357,357.0
167,167.0
103,103.0
nan,931.773496432212
164,164.0
534,534.0
nan,931.773496432212
1554,1554.0
nan,931.773496432212
1418,1418.0
1339,1339.0
1277,1277.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1528,1528.0
nan,931.773496432212
1537,1537.0
1617,1617.0
nan,931.773496432212
970,970.0
836,836.0
683,683.0
nan,931.773496432212
nan,931.773496432212
175,175.0
nan,931.773496432212
105,105.0
nan,931.773496432212
428,428.0
nan,931.773496432212
1349,1349.0
1490,1490.0
1422,1422.0
nan,931.773496432212
1290,1290.0
1318,1318.0
1456,1456.0
nan,931.773496432212
1464,1464.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1419,1419.0
nan,931.773496432212
946,946.0
nan,931.773496432212
688,688.0
nan,931.773496432212
335,335.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
324,324.0
414,414.0
692,692.0
982,982.0
nan,931.773496432212
1492,1492.0
1581,1581.0
nan,931.773496432212
nan,931.773496432212
1637,1637.0
1532,1532.0
1503,1503.0
1256,1256.0
nan,931.773496432212
nan,931.773496432212
1156,1156.0
1041,1041.0
781,781.0
684,684.0
nan,931.773496432212
193,193.0
nan,931.773496432212
114,114.0
nan,931.773496432212
172,172.0
147,147.0
nan,931.773496432212
585,585.0
883,883.0
nan,931.773496432212
1409,1409.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1614,1614.0
1486,1486.0
nan,931.773496432212
nan,931.773496432212
1292,1292.0
1076,1076.0
847,847.0
648,648.0
nan,931.773496432212
165,165.0
81,81.0
100,100.0
52,52.0
0,0.0
24,24.0
nan,931.773496432212
851,851.0
890,890.0
980,980.0
nan,931.773496432212
nan,931.773496432212
1246,1246.0
1358,1358.0
1421,1421.0
1385,1385.0
1461,1461.0
nan,931.773496432212
1284,1284.0
952,952.0
896,896.0
750,750.0
464,464.0
193,193.0
nan,931.773496432212
58,58.0
75,75.0
nan,931.773496432212
36,36.0
0,0.0
818,818.0
nan,931.773496432212
1461,1461.0
1363,1363.0
1302,1302.0
1339,1339.0
1384,1384.0
1466,1466.0
nan,931.773496432212
nan,931.773496432212
1501,1501.0
1657,1657.0
1363,1363.0
940,940.0
529,529.0
0,0.0
10,10.0
26,26.0
37,37.0
77,77.0
68,68.0
nan,931.773496432212
454,454.0
nan,931.773496432212
1294,1294.0
1248,1248.0
1294,1294.0
1361,1361.0
nan,931.773496432212
1292,1292.0
nan,931.773496432212
1411,1411.0
nan,931.773496432212
1554,1554.0
nan,931.773496432212
1654,1654.0
1391,1391.0
733,733.0
787,787.0
441,441.0
224,224.0
nan,931.773496432212
nan,931.773496432212
79,79.0
116,116.0
164,164.0
499,499.0
1143,1143.0
nan,931.773496432212
1526,1526.0
1464,1464.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1259,1259.0
nan,931.773496432212
1567,1567.0
1656,1656.0
1636,1636.0
1372,1372.0
nan,931.773496432212
728,728.0
773,773.0
nan,931.773496432212
261,261.0
230,230.0
nan,931.773496432212
nan,931.773496432212
106,106.0
nan,931.773496432212
nan,931.773496432212
265,265.0
nan,931.773496432212
1516,1516.0
nan,931.773496432212
1380,1380.0
nan,931.773496432212
1263,1263.0
1522,1522.0
1558,1558.0
1629,1629.0
1570,1570.0
1610,1610.0
1312,1312.0
727,727.0
nan,931.773496432212
519,519.0
nan,931.773496432212
129,129.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
0,0.0
150,150.0
nan,931.773496432212
nan,931.773496432212
446,446.0
457,457.0
941,941.0
1182,1182.0
nan,931.773496432212
1653,1653.0
1625,1625.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1746,1746.0
1658,1658.0
1412,1412.0
nan,931.773496432212
nan,931.773496432212
970,970.0
775,775.0
395,395.0
326,326.0
nan,931.773496432212
220,220.0
nan,931.773496432212
104,104.0
nan,931.773496432212
16,16.0
0,0.0
526,526.0
908,908.0
1219,1219.0
1428,1428.0
1617,1617.0
1650,1650.0
nan,931.773496432212
1284,1284.0
1588,1588.0
1451,1451.0
1337,1337.0
1031,1031.0
nan,931.773496432212
nan,931.773496432212
616,616.0
302,302.0
9,9.0
nan,931.773496432212
77,77.0
77,77.0
0,0.0
10,10.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1449,1449.0
1249,1249.0
nan,931.773496432212
1376,1376.0
1459,1459.0
1604,1604.0
1635,1635.0
nan,931.773496432212
1573,1573.0
1433,1433.0
nan,931.773496432212
720,720.0
543,543.0
nan,931.773496432212
nan,931.773496432212
93,93.0
108,108.0
94,94.0
nan,931.773496432212
498,498.0
887,887.0
1581,1581.0
1592,1592.0
1544,1544.0
nan,931.773496432212
1384,1384.0
1352,1352.0
1422,1422.0
1472,1472.0
nan,931.773496432212
1727,1727.0
nan,931.773496432212
nan,931.773496432212
1002,1002.0
782,782.0
nan,931.773496432212
nan,931.773496432212
485,485.0
329,329.0
148,148.0
106,106.0
nan,931.773496432212
nan,931.773496432212
496,496.0
nan,931.773496432212
nan,931.773496432212
1643,1643.0
1525,1525.0
1417,1417.0
1314,1314.0
nan,931.773496432212
1383,1383.0
1205,1205.0
388,388.0
223,223.0
302,302.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
193,193.0
nan,931.773496432212
nan,931.773496432212
1407,1407.0
1522,1522.0
1507,1507.0
nan,931.773496432212
1317,1317.0
nan,931.773496432212
nan,931.773496432212
1031,1031.0
1407,1407.0
1447,1447.0
1390,1390.0
1574,1574.0
1462,1462.0
nan,931.773496432212
nan,931.773496432212
727,727.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
70,70.0
nan,931.773496432212
425,425.0
1057,1057.0
nan,931.773496432212
338,338.0
652,652.0
1295,1295.0
1397,1397.0
1396,1396.0
1434,1434.0
1496,1496.0
nan,931.773496432212
nan,931.773496432212
1467,1467.0
nan,931.773496432212
1334,1334.0
nan,931.773496432212
nan,931.773496432212
885,885.0
nan,931.773496432212
532,532.0
288,288.0
nan,931.773496432212
nan,931.773496432212
0,0.0
0,0.0
nan,931.773496432212
346,346.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1494,1494.0
nan,931.773496432212
1717,1717.0
1649,1649.0
1675,1675.0
1613,1613.0
nan,931.773496432212
1512,1512.0
1588,1588.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
668,668.0
642,642.0
nan,931.773496432212
212,212.0
nan,931.773496432212
151,151.0
nan,931.773496432212
157,157.0
220,220.0
380,380.0
564,564.0
nan,931.773496432212
1275,1275.0
1555,1555.0
nan,931.773496432212
1570,1570.0
1155,1155.0
nan,931.773496432212
333,333.0
nan,931.773496432212
nan,931.773496432212
1329,1329.0
1053,1053.0
891,891.0
708,708.0
217,217.0
187,187.0
82,82.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1365,1365.0
1320,1320.0
1229,1229.0
nan,931.773496432212
nan,931.773496432212
1359,1359.0
nan,931.773496432212
1528,1528.0
1520,1520.0
nan,931.773496432212
1297,1297.0
881,881.0
726,726.0
nan,931.773496432212
301,301.0
264,264.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
169,169.0
522,522.0
nan,931.773496432212
1470,1470.0
1509,1509.0
nan,931.773496432212
1308,1308.0
1267,1267.0
1268,1268.0
1271,1271.0
1300,1300.0
1460,1460.0
1486,1486.0
1454,1454.0
1201,1201.0
1397,1397.0
nan,931.773496432212
nan,931.773496432212
646,646.0
572,572.0
nan,931.773496432212
172,172.0
nan,931.773496432212
nan,931.773496432212
169,169.0
516,516.0
1193,1193.0
nan,931.773496432212
nan,931.773496432212
1555,1555.0
1389,1389.0
1360,1360.0
1385,1385.0
1347,1347.0
1430,1430.0
nan,931.773496432212
1327,1327.0
nan,931.773496432212
776,776.0
32,32.0
491,491.0
304,304.0
113,113.0
nan,931.773496432212
283,283.0
nan,931.773496432212
4,4.0
99,99.0
191,191.0
503,503.0
1222,1222.0
nan,931.773496432212
1484,1484.0
nan,931.773496432212
1398,1398.0
nan,931.773496432212
1340,1340.0
1315,1315.0
1424,1424.0
1541,1541.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
479,479.0
nan,931.773496432212
76,76.0
nan,931.773496432212
203,203.0
131,131.0
nan,931.773496432212
178,178.0
nan,931.773496432212
nan,931.773496432212
1063,1063.0
985,985.0
nan,931.773496432212
1327,1327.0
1297,1297.0
nan,931.773496432212
1415,1415.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1540,1540.0
1079,1079.0
1431,1431.0
nan,931.773496432212
957,957.0
nan,931.773496432212
718,718.0
339,339.0
nan,931.773496432212
47,47.0
111,111.0
54,54.0
nan,931.773496432212
0,0.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1251,1251.0
nan,931.773496432212
nan,931.773496432212
1742,1742.0
1791,1791.0
1539,1539.0
1544,1544.0
nan,931.773496432212
1680,1680.0
nan,931.773496432212
928,928.0
268,268.0
574,574.0
nan,931.773496432212
nan,931.773496432212
377,377.0
nan,931.773496432212
236,236.0
175,175.0
206,206.0
217,217.0
194,194.0
0,0.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1558,1558.0
1617,1617.0
1633,1633.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
504,504.0
1244,1244.0
nan,931.773496432212
732,732.0
nan,931.773496432212
410,410.0
145,145.0
109,109.0
nan,931.773496432212
nan,931.773496432212
0,0.0
8,8.0
nan,931.773496432212
293,293.0
1461,1461.0
1277,1277.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1343,1343.0
1536,1536.0
nan,931.773496432212
1527,1527.0
nan,931.773496432212
nan,931.773496432212
666,666.0
748,748.0
nan,931.773496432212
nan,931.773496432212
328,328.0
79,79.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
0,0.0
0,0.0
0,0.0
326,326.0
nan,931.773496432212
nan,931.773496432212
1243,1243.0
1228,1228.0
1325,1325.0
1491,1491.0
nan,931.773496432212
nan,931.773496432212
1387,1387.0
1374,1374.0
nan,931.773496432212
964,964.0
798,798.0
675,675.0
510,510.0
284,284.0
150,150.0
nan,931.773496432212
0,0.0
nan,931.773496432212
nan,931.773496432212
1027,1027.0
616,616.0
380,380.0
1019,1019.0
nan,931.773496432212
1297,1297.0
1240,1240.0
nan,931.773496432212
nan,931.773496432212
1443,1443.0
nan,931.773496432212
nan,931.773496432212
1413,1413.0
nan,931.773496432212
nan,931.773496432212
773,773.0
131,131.0
174,174.0
84,84.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
285,285.0
23,23.0
215,215.0
93,93.0
nan,931.773496432212
nan,931.773496432212
1282,1282.0
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
nan,931.773496432212
1532,1532.0
1549,1549.0
1154,1154.0
22,22.0
nan,931.773496432212
320,320.0
nan,931.773496432212
4,4.0
nan,931.773496432212
130,130.0
