,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
1211,21/02/2019,5:54 PM,26.025594276504886,20,66%,E,9mph,0mph,28.92in,0.0in,Cloudy,1:00 AM
1212,21/02/2019,6:54 PM,29.0,19,67%,ENE,12mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
1213,21/02/2019,7:54 PM,30.127882756533555,18,66%,NE,10mph,0mph,28.94in,0.0in,Cloudy,1:00 AM
1214,21/02/2019,8:54 PM,19.08049160247698,18,66%,ENE,14mph,0mph,28.95in,0.0in,Cloudy,1:00 AM
1215,21/02/2019,9:54 PM,28.0,18,66%,NE,10mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
1216,21/02/2019,10:54 PM,34.24687534980319,19,69%,E,10mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
1217,21/02/2019,11:54 PM,21.206767517538275,19,69%,E,9mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
1218,22/02/2019,12:54 AM,27.0,18,69%,E,5mph,0mph,28.97in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
1219,22/02/2019,1:54 AM,21.073255861229814,17,72%,E,7mph,0mph,28.98in,0.0in,Mostly Cloudy,1:00 AM
1220,22/02/2019,2:54 AM,16.64198058033687,17,72%,ENE,7mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
1221,22/02/2019,3:54 AM,20.0,14,78%,ENE,5mph,0mph,28.96in,0.0in,air,1:00 AM
1222,22/02/2019,4:54 AM,13.324909264751598,16,78%,ENE,6mph,0mph,28.96in,0.0in,Cloudy,1:00 AM
1223,22/02/2019,5:54 AM,17.0,13,84%,NNE,5mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1224,22/02/2019,6:54 AM,15.0,12,88%,N,3mph,0mph,28.99in,0.0in,Cloudy,1:00 AM
1225,22/02/2019,7:54 AM,19.989880949873914,11,88%,NNE,6mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1226,22/02/2019,8:54 AM,12.120775980147373,14,72%,NE,5mph,0mph,28.98in,0.0in,air,1:00 AM
1227,22/02/2019,9:54 AM,29.0,17,61%,ESE,9mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
1228,22/02/2019,10:54 AM,42.33392741776672,17,57%,ESE,18mph,24mph,28.96in,0.0in,Cloudy,1:00 AM
1229,22/02/2019,11:54 AM,31.19354640732674,19,59%,ESE,12mph,0mph,28.94in,0.0in,Partly Cloudy,1:00 AM
1230,22/02/2019,12:54 PM,33.0,20,59%,ESE,13mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
1231,22/02/2019,1:54 PM,34.0,20,56%,E,8mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
1232,22/02/2019,2:54 PM,17.87390529330647,20,59%,E,9mph,0mph,28.85in,0.0in,Mostly Cloudy,1:00 AM
1233,22/02/2019,3:54 PM,33.0,21,61%,ESE,13mph,0mph,28.83in,0.0in,Cloudy,1:00 AM
1234,22/02/2019,4:54 PM,33.0,22,64%,E,9mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
1235,22/02/2019,5:54 PM,33.0,24,70%,ESE,10mph,0mph,28.80in,0.0in,Cloudy,1:00 AM
1236,22/02/2019,6:54 PM,30.84789247006855,24,70%,E,12mph,0mph,28.77in,0.0in,Light Rain,1:00 AM
1237,22/02/2019,7:54 PM,37.20992921858873,27,78%,ESE,15mph,0mph,28.78in,0.0in,Light reezing Rain,1:00 AM
1238,22/02/2019,8:54 PM,37.379422954618185,29,88%,SE,8mph,0mph,28.75in,0.0in,Cloudy,1:00 AM
1239,22/02/2019,9:54 PM,33.0,30,89%,SE,6mph,0mph,28.75in,0.0in,Cloudy,1:00 AM
1240,22/02/2019,11:54 PM,33.0,31,92%,ESE,7mph,0mph,28.72in,0.0in,og,2:00 AM
1241,23/02/2019,12:54 AM,33.0,32,96%,ENE,5mph,0mph,28.70in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
1242,23/02/2019,1:54 AM,20.3531649124134,32,96%,ENE,5mph,0mph,28.69in,0.0in,Cloudy,1:00 AM
1243,23/02/2019,2:54 AM,33.0,31,92%,NE,7mph,0mph,28.66in,0.0in,og,1:00 AM
1244,23/02/2019,3:54 AM,32.0,32,100%,ENE,7mph,0mph,28.65in,0.0in,og,1:00 AM
1245,23/02/2019,4:54 AM,16.309444328011292,31,96%,NNE,8mph,0mph,28.64in,0.0in,og,1:00 AM
1246,23/02/2019,5:54 AM,39.28749783943917,31,96%,NE,10mph,0mph,28.61in,0.0in,og,1:00 AM
1247,23/02/2019,6:54 AM,32.0,31,96%,NNE,9mph,0mph,28.60in,0.0in,og,1:00 AM
1248,23/02/2019,7:54 AM,32.0,31,96%,N,10mph,0mph,28.61in,0.0in,og,1:00 AM
1249,23/02/2019,8:54 AM,33.16326272821096,30,96%,NNE,15mph,0mph,28.57in,0.0in,og,1:00 AM
1250,23/02/2019,9:54 AM,32.0,30,92%,N,18mph,0mph,28.50in,0.0in,og,1:00 AM
1251,23/02/2019,10:54 AM,32.0,30,92%,NNE,17mph,0mph,28.49in,0.0in,og,1:00 AM
1252,23/02/2019,11:54 AM,32.0,30,92%,NNE,24mph,0mph,28.46in,0.0in,Light Snow / Windy,1:00 AM
1253,23/02/2019,12:54 PM,32.0,29,88%,N,22mph,0mph,28.40in,0.0in,Light Snow / Windy,1:00 AM
1254,23/02/2019,2:54 PM,28.0,26,92%,N,22mph,39mph,28.35in,0.1in,og / Windy,2:00 AM
1255,23/02/2019,3:54 PM,27.0,25,92%,N,30mph,43mph,28.35in,0.1in,og / Windy,1:00 AM
1256,23/02/2019,4:54 PM,27.0,24,89%,NNW,24mph,32mph,28.39in,0.0in,og / Windy,1:00 AM
1257,23/02/2019,5:54 PM,30.146285391716617,24,92%,NNW,23mph,0mph,28.43in,0.0in,og / Windy,1:00 AM
1258,23/02/2019,6:54 PM,27.33065331924191,23,92%,NW,23mph,39mph,28.48in,0.0in,og / Windy,1:00 AM
1259,23/02/2019,7:54 PM,24.0,21,88%,NW,21mph,33mph,28.52in,0.0in,og / Windy,1:00 AM
1260,23/02/2019,8:54 PM,24.0,20,84%,NW,21mph,35mph,28.54in,0.0in,Light Snow / Windy,1:00 AM
1261,23/02/2019,9:54 PM,25.04627815281081,18,77%,NW,17mph,25mph,28.58in,0.0in,Light Snow,1:00 AM
1262,23/02/2019,10:54 PM,24.159294617972417,17,75%,NW,15mph,24mph,28.62in,0.0in,Light Snow,1:00 AM
1263,23/02/2019,11:54 PM,23.0,15,72%,WNW,15mph,29mph,28.64in,0.0in,Unknown Precipitation,1:00 AM
1264,24/02/2019,12:54 AM,23.0,14,68%,NW,23mph,32mph,28.69in,0.0in,Unknown Precipitation,###############################################################################################################################################################################################################################################################
1265,24/02/2019,1:54 AM,22.0,14,72%,NW,20mph,36mph,28.73in,0.0in,Unknown Precipitation,1:00 AM
1266,24/02/2019,2:54 AM,22.0,14,72%,NW,17mph,31mph,28.76in,0.0in,Unknown Precipitation,1:00 AM
1267,24/02/2019,3:54 AM,21.0,14,74%,NW,21mph,32mph,28.79in,0.0in,Unknown Precipitation,1:00 AM
1268,24/02/2019,4:54 AM,18.64115725358006,11,71%,NW,22mph,29mph,28.84in,0.0in,Unknown Precipitation,1:00 AM
1269,24/02/2019,5:54 AM,17.0,9,71%,NW,20mph,29mph,28.89in,0.0in,air,1:00 AM
1270,24/02/2019,6:54 AM,12.0,5,73%,NW,16mph,32mph,28.94in,0.0in,air,1:00 AM
1271,24/02/2019,7:54 AM,12.0,3,67%,NW,15mph,0mph,28.98in,0.0in,Partly Cloudy,1:00 AM
1272,24/02/2019,8:54 AM,12.0,3,67%,NW,17mph,0mph,29.02in,0.0in,air,1:00 AM
1273,24/02/2019,9:54 AM,13.0,3,65%,NW,16mph,0mph,29.05in,0.0in,air,1:00 AM
1274,24/02/2019,10:54 AM,15.0,4,61%,NW,15mph,0mph,29.09in,0.0in,air,1:00 AM
1275,24/02/2019,11:54 AM,16.0,5,62%,NW,17mph,24mph,29.11in,0.0in,air,1:00 AM
1276,24/02/2019,12:54 PM,17.0,5,59%,NW,17mph,25mph,29.12in,0.0in,air,1:00 AM
1277,24/02/2019,1:54 PM,18.0,5,57%,NW,16mph,0mph,29.10in,0.0in,air,1:00 AM
1278,24/02/2019,2:54 PM,10.614795316086571,5,57%,NW,14mph,0mph,29.12in,0.0in,air,1:00 AM
1279,24/02/2019,3:54 PM,18.0,5,57%,NW,9mph,0mph,29.12in,0.0in,air,1:00 AM
1280,24/02/2019,4:54 PM,16.0,4,59%,NNW,12mph,0mph,29.13in,0.0in,Cloudy,1:00 AM
1281,24/02/2019,5:54 PM,14.0,4,64%,NNW,9mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
1282,24/02/2019,6:54 PM,9.143171083430824,2,67%,NNW,8mph,0mph,29.14in,0.0in,Partly Cloudy,1:00 AM
1283,24/02/2019,7:54 PM,9.0,0,67%,NW,7mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
1284,24/02/2019,8:54 PM,8.0,-1,67%,NW,8mph,0mph,29.17in,0.0in,Cloudy,1:00 AM
1285,24/02/2019,9:54 PM,3.0,-4,73%,N,8mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
1286,24/02/2019,10:54 PM,3.0,-3,76%,N,5mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
1287,24/02/2019,11:54 PM,0.0,-4,83%,N,3mph,0mph,29.17in,0.0in,Cloudy,1:00 AM
1288,25/02/2019,12:54 AM,-1.0,-5,83%,NNW,3mph,0mph,29.16in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
1289,25/02/2019,1:54 AM,-5.0,-8,87%,CALM,0mph,0mph,29.18in,0.0in,Cloudy,1:00 AM
1290,25/02/2019,2:54 AM,-6.0,-9,87%,N,6mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
1291,25/02/2019,3:54 AM,-7.977711381195135,-10,83%,N,7mph,0mph,29.15in,0.0in,air,1:00 AM
1292,25/02/2019,4:54 AM,-4.203342512452217,-11,83%,NNE,7mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1293,25/02/2019,5:54 AM,-5.0,-8,87%,N,6mph,0mph,29.14in,0.0in,Partly Cloudy,1:00 AM
1294,25/02/2019,6:54 AM,-5.0,-9,83%,N,6mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1295,25/02/2019,7:54 AM,-2.6910738558992056,-8,79%,N,6mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1296,25/02/2019,8:54 AM,2.0,-3,80%,ENE,12mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
1297,25/02/2019,9:54 AM,3.114674030616974,-4,70%,E,14mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1298,25/02/2019,10:54 AM,7.0,-3,64%,ENE,10mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
1299,25/02/2019,11:54 AM,8.0,-2,64%,NNE,13mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1300,25/02/2019,12:54 PM,10.040431376938972,-1,64%,NNE,15mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
1301,25/02/2019,1:54 PM,11.0,-2,56%,NNE,14mph,0mph,29.09in,0.0in,Cloudy,1:00 AM
1302,25/02/2019,2:54 PM,11.0,-1,59%,NNE,15mph,0mph,29.09in,0.0in,Cloudy,1:00 AM
1303,25/02/2019,3:54 PM,11.758181472762876,0,61%,NNE,14mph,0mph,29.10in,0.0in,Cloudy,1:00 AM
1304,25/02/2019,4:54 PM,11.0,0,61%,NNE,12mph,0mph,29.10in,0.0in,Cloudy,1:00 AM
1305,25/02/2019,5:54 PM,11.0,1,64%,NNE,15mph,0mph,29.11in,0.0in,Cloudy,1:00 AM
1306,25/02/2019,6:54 PM,9.0,0,67%,NNE,18mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
1307,25/02/2019,7:54 PM,9.0,0,67%,NNE,18mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1308,25/02/2019,8:54 PM,4.478703074746323,1,77%,NNE,17mph,0mph,29.13in,0.0in,Cloudy,1:00 AM
1309,25/02/2019,9:54 PM,3.539574421493515,1,77%,NNE,17mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
1310,25/02/2019,10:54 PM,6.0,0,76%,NNE,15mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
1311,25/02/2019,11:54 PM,7.368110780653455,0,80%,NNE,16mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
1312,26/02/2019,12:54 AM,5.219312876454326,-1,76%,NNE,18mph,0mph,29.15in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
1313,26/02/2019,1:54 AM,5.0,-1,76%,NNE,16mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1314,26/02/2019,2:54 AM,4.0,-2,76%,NNE,17mph,0mph,29.13in,0.0in,Cloudy,1:00 AM
1315,26/02/2019,3:54 AM,3.0,-2,80%,NNE,15mph,0mph,29.10in,0.0in,Cloudy,1:00 AM
1316,26/02/2019,4:54 AM,3.0,-3,76%,NNE,12mph,0mph,29.10in,0.0in,Cloudy,1:00 AM
1317,26/02/2019,5:54 AM,1.2225305612685848,-3,80%,NNE,13mph,0mph,29.11in,0.0in,Cloudy,1:00 AM
1318,26/02/2019,6:54 AM,2.0,-4,76%,NNE,13mph,0mph,29.10in,0.0in,Cloudy,1:00 AM
1319,26/02/2019,7:54 AM,1.6766224632208235,-4,76%,NNE,14mph,0mph,29.09in,0.0in,Cloudy,1:00 AM
1320,26/02/2019,8:54 AM,3.5448317442297332,-3,73%,NNE,14mph,0mph,29.11in,0.0in,Cloudy,1:00 AM
1321,26/02/2019,9:54 AM,4.558809015092606,-2,69%,ENE,15mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
1322,26/02/2019,10:54 AM,10.239477983192046,0,70%,NNE,13mph,0mph,29.08in,0.0in,air,1:00 AM
1323,26/02/2019,11:54 AM,10.545156374272652,1,64%,NE,10mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
1324,26/02/2019,12:54 PM,8.555962690620767,3,65%,NE,8mph,0mph,29.03in,0.0in,Cloudy,1:00 AM
1325,26/02/2019,1:54 PM,14.404604219612143,4,64%,NNE,10mph,0mph,29.01in,0.0in,Cloudy,1:00 AM
1326,26/02/2019,2:54 PM,15.0,5,64%,ENE,10mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1327,26/02/2019,3:54 PM,15.0,6,68%,ENE,8mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1328,26/02/2019,4:54 PM,15.0,6,68%,NNE,7mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1329,26/02/2019,5:54 PM,15.48782086669941,7,70%,NNE,3mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1330,26/02/2019,6:54 PM,15.0,8,74%,NNE,8mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
1331,26/02/2019,7:54 PM,15.0,8,74%,N,9mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1332,26/02/2019,8:54 PM,14.0,9,80%,N,10mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1333,26/02/2019,9:54 PM,17.111926380316007,9,80%,N,13mph,0mph,29.00in,0.0in,Cloudy,1:00 AM
1334,26/02/2019,10:54 PM,12.673849757315413,8,81%,N,13mph,0mph,29.00in,0.0in,Light Snow,1:00 AM
1335,26/02/2019,11:54 PM,8.288586148860203,7,80%,N,14mph,0mph,29.01in,0.0in,Light Snow,1:00 AM
1336,27/02/2019,12:54 AM,11.0,6,81%,NNW,12mph,0mph,29.02in,0.0in,Light Snow,###############################################################################################################################################################################################################################################################
1337,27/02/2019,1:54 AM,7.984971050740761,6,81%,NNW,15mph,0mph,29.04in,0.0in,Light Snow,1:00 AM
1338,27/02/2019,2:54 AM,10.0,5,80%,N,18mph,0mph,29.05in,0.0in,Light Snow,1:00 AM
1339,27/02/2019,3:54 AM,10.0,4,76%,N,18mph,0mph,29.04in,0.0in,Cloudy,1:00 AM
1340,27/02/2019,4:54 AM,10.0,3,73%,N,20mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
1341,27/02/2019,5:54 AM,9.0,2,73%,N,22mph,0mph,29.10in,0.0in,Cloudy / Windy,1:00 AM
1342,27/02/2019,6:54 AM,4.584406239514233,2,73%,N,17mph,0mph,29.11in,0.0in,Cloudy,1:00 AM
1343,27/02/2019,7:54 AM,9.0,2,73%,N,18mph,0mph,29.11in,0.0in,Cloudy,1:00 AM
1344,27/02/2019,8:54 AM,4.499941346476181,1,73%,N,17mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1345,27/02/2019,9:54 AM,8.029658201648951,1,70%,N,17mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
1346,27/02/2019,10:54 AM,9.0,1,70%,N,15mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1347,27/02/2019,11:54 AM,11.0,2,67%,NNW,16mph,0mph,29.14in,0.0in,air,1:00 AM
1348,27/02/2019,12:54 PM,9.023405907032664,2,64%,N,20mph,0mph,29.13in,0.0in,Cloudy,1:00 AM
1349,27/02/2019,1:54 PM,13.0,3,65%,N,16mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
1350,27/02/2019,2:54 PM,13.0,3,65%,N,15mph,0mph,29.12in,0.0in,air,1:00 AM
1351,27/02/2019,3:54 PM,16.080743188712912,3,65%,N,16mph,0mph,29.12in,0.0in,Cloudy,1:00 AM
1352,27/02/2019,4:54 PM,11.313733664455107,2,64%,NNE,16mph,0mph,29.10in,0.0in,Cloudy,1:00 AM
1353,27/02/2019,5:54 PM,10.0,1,67%,N,10mph,0mph,29.08in,0.0in,Cloudy,1:00 AM
1354,27/02/2019,6:54 PM,9.0,1,70%,N,6mph,0mph,29.10in,0.0in,Cloudy,1:00 AM
1355,27/02/2019,7:54 PM,11.042098070953996,0,70%,N,8mph,0mph,29.09in,0.0in,air,1:00 AM
1356,27/02/2019,8:54 PM,5.753602732510968,0,73%,N,6mph,0mph,29.07in,0.0in,Cloudy,1:00 AM
1357,27/02/2019,9:54 PM,6.0,-1,73%,N,5mph,0mph,29.08in,0.0in,Cloudy,1:00 AM
1358,27/02/2019,10:54 PM,2.822204747232684,-1,80%,CALM,0mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
1359,27/02/2019,11:54 PM,5.0,-1,76%,CALM,0mph,0mph,29.04in,0.0in,Cloudy,1:00 AM
1360,28/02/2019,12:54 AM,7.0,-1,70%,CALM,0mph,0mph,29.03in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
1361,28/02/2019,1:54 AM,9.150395606777746,0,73%,WNW,3mph,0mph,29.03in,0.0in,Cloudy,1:00 AM
1362,28/02/2019,2:54 AM,7.0,1,77%,N,3mph,0mph,29.02in,0.0in,Cloudy,1:00 AM
1363,28/02/2019,3:54 AM,8.0,1,73%,N,5mph,0mph,29.00in,0.0in,Cloudy,1:00 AM
1364,28/02/2019,4:54 AM,9.0,2,73%,N,3mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1365,28/02/2019,5:54 AM,10.0,2,70%,CALM,0mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1366,28/02/2019,6:54 AM,10.0,2,70%,NNE,3mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1367,28/02/2019,7:54 AM,10.146145500083012,2,67%,CALM,0mph,0mph,28.98in,0.0in,Cloudy,1:00 AM
1368,28/02/2019,8:54 AM,11.0,2,67%,CALM,0mph,0mph,29.00in,0.0in,Cloudy,1:00 AM
1369,28/02/2019,9:54 AM,9.655282811855201,3,59%,CALM,0mph,0mph,29.00in,0.0in,Cloudy,1:00 AM
1370,28/02/2019,10:54 AM,19.861477605979314,4,61%,CALM,0mph,0mph,28.97in,0.0in,Cloudy,1:00 AM
1371,28/02/2019,11:54 AM,19.0,5,54%,CALM,0mph,0mph,28.96in,0.0in,air,1:00 AM
1372,28/02/2019,12:54 PM,11.295982664719343,4,54%,CALM,0mph,0mph,28.93in,0.0in,air,1:00 AM
1373,28/02/2019,1:54 PM,21.0,4,48%,CALM,0mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
1374,28/02/2019,2:54 PM,20.0,5,52%,SSW,7mph,0mph,28.87in,0.0in,Cloudy,1:00 AM
1375,28/02/2019,3:54 PM,29.643087429731217,5,50%,W,5mph,0mph,28.87in,0.0in,air,1:00 AM
1376,28/02/2019,4:54 PM,20.0,6,55%,SSW,6mph,0mph,28.87in,0.0in,air,1:00 AM
1377,28/02/2019,5:54 PM,24.090577769017333,5,54%,W,6mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
1378,28/02/2019,6:54 PM,17.0,6,62%,W,3mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
1379,28/02/2019,7:54 PM,21.604018014767917,6,62%,CALM,0mph,0mph,28.90in,0.0in,Cloudy,1:00 AM
1380,28/02/2019,8:54 PM,14.0,6,71%,CALM,0mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
1381,28/02/2019,9:54 PM,15.0,7,70%,CALM,0mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
1382,28/02/2019,10:54 PM,17.134007569657587,6,71%,CALM,0mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
1383,28/02/2019,11:54 PM,12.0,6,77%,CALM,0mph,0mph,28.88in,0.0in,Cloudy,1:00 AM
1384,01/03/2019,12:54 AM,12.0,6,77%,CALM,0mph,0mph,28.87in,0.0in,Cloudy,###############################################################################################################################################################################################################################################################
1385,01/03/2019,1:54 AM,9.0,3,77%,CALM,0mph,0mph,28.86in,0.0in,Cloudy,1:00 AM
1386,01/03/2019,2:54 AM,10.0,5,80%,SSW,5mph,0mph,28.85in,0.0in,Cloudy,1:00 AM
1387,01/03/2019,3:54 AM,13.397788507745194,4,70%,CALM,0mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
1388,01/03/2019,4:54 AM,12.0,6,77%,S,6mph,0mph,28.82in,0.0in,Cloudy,1:00 AM
1389,01/03/2019,5:54 AM,13.0,6,74%,SE,3mph,0mph,28.81in,0.0in,Cloudy,1:00 AM
1390,01/03/2019,6:54 AM,11.548506278833255,8,74%,W,6mph,0mph,28.85in,0.0in,Cloudy,1:00 AM
1391,01/03/2019,7:54 AM,15.0,8,74%,SSE,6mph,0mph,28.81in,0.0in,Haze,1:00 AM
1392,01/03/2019,8:54 AM,13.824334087024845,11,77%,S,8mph,0mph,28.81in,0.0in,air,1:00 AM
1393,01/03/2019,9:54 AM,14.932974500387704,10,60%,S,16mph,0mph,28.77in,0.0in,Cloudy,1:00 AM
1394,01/03/2019,10:54 AM,23.0,12,63%,SW,12mph,0mph,28.82in,0.0in,Mostly Cloudy,1:00 AM
1395,01/03/2019,11:54 AM,25.220556624283937,15,66%,S,8mph,0mph,28.81in,0.0in,Partly Cloudy,1:00 AM
1396,01/03/2019,12:54 PM,27.0,16,63%,SW,9mph,0mph,28.82in,0.0in,air,1:00 AM
1397,01/03/2019,1:54 PM,29.0,18,64%,SSW,13mph,0mph,28.79in,0.0in,air,1:00 AM
1398,01/03/2019,2:54 PM,21.9168537493167,19,64%,WSW,9mph,0mph,28.81in,0.0in,air,1:00 AM
1399,01/03/2019,3:54 PM,38.98152098713682,20,64%,W,12mph,0mph,28.84in,0.0in,air,1:00 AM
1400,01/03/2019,4:54 PM,36.93178244217055,21,67%,W,9mph,0mph,28.86in,0.0in,Cloudy,1:00 AM
1401,01/03/2019,5:54 PM,29.0,20,69%,NNW,16mph,0mph,28.89in,0.0in,Cloudy,1:00 AM
1402,01/03/2019,6:54 PM,26.0,18,71%,NNW,18mph,29mph,28.93in,0.0in,Cloudy,1:00 AM
1403,01/03/2019,8:54 PM,20.0,13,74%,N,14mph,0mph,28.99in,0.0in,air,2:00 AM
1404,01/03/2019,9:54 PM,18.0,11,74%,NNW,7mph,0mph,29.02in,0.0in,air,1:00 AM
1405,01/03/2019,10:54 PM,14.0,9,80%,N,9mph,0mph,29.02in,0.0in,Cloudy,1:00 AM
1406,02/03/2019,12:54 AM,16.0,10,77%,N,10mph,0mph,29.02in,0.0in,air,###############################################################################################################################################################################################################################################################
1407,02/03/2019,1:54 AM,15.0,10,80%,N,12mph,0mph,29.06in,0.0in,Partly Cloudy,1:00 AM
1408,02/03/2019,2:54 AM,14.0,9,80%,NNW,12mph,0mph,29.08in,0.0in,Cloudy,1:00 AM
1409,02/03/2019,3:54 AM,8.630679394797378,10,80%,N,10mph,0mph,29.05in,0.0in,Partly Cloudy,1:00 AM
1410,02/03/2019,4:54 AM,14.0,9,80%,N,10mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
1411,02/03/2019,5:54 AM,13.0,8,81%,N,14mph,0mph,29.06in,0.0in,Cloudy,1:00 AM
1412,02/03/2019,6:54 AM,13.0,8,81%,N,12mph,0mph,29.09in,0.0in,Cloudy,1:00 AM
1413,02/03/2019,7:54 AM,14.421079879301598,8,81%,N,10mph,0mph,29.13in,0.0in,Cloudy,1:00 AM
1414,02/03/2019,8:54 AM,14.0,8,77%,N,10mph,0mph,29.14in,0.0in,Cloudy,1:00 AM
1415,02/03/2019,9:54 AM,15.0,9,77%,N,13mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
1416,02/03/2019,10:54 AM,10.917037353502089,9,77%,N,15mph,0mph,29.16in,0.0in,Cloudy,1:00 AM
1417,02/03/2019,11:54 AM,16.0,9,74%,N,16mph,0mph,29.17in,0.0in,Light Snow,1:00 AM
1418,02/03/2019,12:54 PM,15.0,9,77%,NNE,21mph,0mph,29.16in,0.0in,Light Snow / Windy,1:00 AM
1419,02/03/2019,1:54 PM,15.0,9,77%,NNE,20mph,0mph,29.11in,0.0in,Light Snow,1:00 AM
1420,02/03/2019,2:54 PM,15.0,9,77%,NNE,14mph,0mph,29.13in,0.0in,Light Snow,1:00 AM
1421,02/03/2019,3:54 PM,15.0,10,80%,NNE,17mph,0mph,29.13in,0.0in,Light Snow,1:00 AM
1422,02/03/2019,4:54 PM,15.0,9,77%,N,15mph,0mph,29.15in,0.0in,Light Snow,1:00 AM
1423,02/03/2019,5:54 PM,15.0,9,77%,N,15mph,0mph,29.15in,0.0in,Cloudy,1:00 AM
1424,02/03/2019,6:54 PM,15.0,10,80%,N,18mph,0mph,29.16in,0.0in,Light Snow,1:00 AM
1425,02/03/2019,7:54 PM,14.0,9,80%,N,20mph,0mph,29.17in,0.0in,Light Snow,1:00 AM
1426,02/03/2019,8:54 PM,17.47411580711148,8,81%,N,21mph,0mph,29.16in,0.0in,Light Snow / Windy,1:00 AM
1427,02/03/2019,9:54 PM,11.0,6,81%,N,24mph,0mph,29.17in,0.0in,Light Snow / Windy,1:00 AM
1428,02/03/2019,10:54 PM,10.0,4,76%,N,17mph,0mph,29.18in,0.0in,Light Snow,1:00 AM
1429,02/03/2019,11:54 PM,8.0,4,83%,N,17mph,0mph,29.17in,0.0in,Light Snow,1:00 AM
1430,03/03/2019,12:54 AM,6.0,2,83%,N,22mph,0mph,29.16in,0.0in,Light Snow / Windy,###############################################################################################################################################################################################################################################################
1431,03/03/2019,1:54 AM,5.0,0,80%,N,22mph,0mph,29.18in,0.0in,Light Snow / Windy,1:00 AM
1432,03/03/2019,2:54 AM,1.6676445576345962,-3,76%,N,26mph,35mph,29.20in,0.0in,Light Snow / Windy,1:00 AM
1433,03/03/2019,3:54 AM,1.1659611788177726,-5,72%,N,21mph,0mph,29.22in,0.0in,Light Snow / Windy,1:00 AM
1434,03/03/2019,4:54 AM,1.0,-6,72%,N,20mph,26mph,29.23in,0.0in,Light Snow,1:00 AM
