10,6,0.4
9,5,0.444444444
7,5,0.285714286
7,5,0.285714286
6,5,0.166666667
4,7,-0.75
2,7,-2.5
5,2,0.6
5,2,0.6
6,5,0.166666667
6,5,0.166666667
3,7,-1.333333333
10,6,0.4
12,3,0.75
14,14,0
11,6,0.454545455
14,14,0
14,14,0
14,14,0
13,3,0.769230769
19,14,0.263157895
9,5,0.444444444
16,14,0.125
21,9,0.571428571
17,14,0.176470588
25,10,0.6
10,6,0.4
19,14,0.263157895
19,14,0.263157895
15,14,0.066666667
17,14,0.176470588
19,14,0.263157895
16,14,0.125
21,9,0.571428571
23,9,0.608695652
28,19,0.321428571
31,15,0.516129032
33,16,0.515151515
50,20,0.6
22,9,0.590909091
38,22,0.421052632
27,19,0.296296296
24,10,0.583333333
15,14,0.066666667
39,22,0.435897436
17,14,0.176470588
13,3,0.769230769
30,19,0.366666667
22,9,0.590909091
18,14,0.222222222
20,9,0.55
20,9,0.55
19,14,0.263157895
20,9,0.55
18,14,0.222222222
25,10,0.6
26,19,0.269230769
32,16,0.5
39,22,0.435897436
47,13,0.723404255
34,16,0.529411765
51,20,0.607843137
77,26,0.662337662
52,20,0.615384615
46,13,0.717391304
35,21,0.4
40,22,0.45
35,21,0.4
38,22,0.421052632
44,13,0.704545455
37,22,0.405405405
17,14,0.176470588
27,19,0.296296296
22,9,0.590909091
34,16,0.529411765
29,19,0.344827586
26,19,0.269230769
27,19,0.296296296
26,19,0.269230769
12,3,0.75
28,19,0.321428571
36,23,0.361111111
22,9,0.590909091
47,13,0.723404255
51,20,0.607843137
29,19,0.344827586
59,32,0.457627119
54,18,0.666666667
51,20,0.607843137
32,16,0.5
25,10,0.6
41,15,0.634146341
37,22,0.405405405
29,19,0.344827586
30,19,0.366666667
43,15,0.651162791
37,22,0.405405405
23,9,0.608695652
28,19,0.321428571
28,19,0.321428571
28,19,0.321428571
15,14,0.066666667
28,19,0.321428571
30,19,0.366666667
32,16,0.5
45,13,0.711111111
45,13,0.711111111
51,20,0.607843137
54,18,0.666666667
57,25,0.561403509
73,17,0.767123288
60,34,0.433333333
49,20,0.591836735
25,10,0.6
37,22,0.405405405
34,16,0.529411765
48,13,0.729166667
32,16,0.5
44,13,0.704545455
43,15,0.651162791
20,9,0.55
33,16,0.515151515
35,21,0.4
36,23,0.361111111
44,13,0.704545455
39,22,0.435897436
41,15,0.634146341
53,20,0.622641509
42,15,0.642857143
43,15,0.651162791
44,13,0.704545455
35,21,0.4
50,20,0.6
55,18,0.672727273
54,18,0.666666667
53,20,0.622641509
49,20,0.591836735
48,13,0.729166667
46,13,0.717391304
44,13,0.704545455
48,13,0.729166667
44,13,0.704545455
45,13,0.711111111
31,15,0.516129032
39,22,0.435897436
48,13,0.729166667
20,9,0.55
55,18,0.672727273
40,22,0.45
38,22,0.421052632
41,15,0.634146341
59,32,0.457627119
44,13,0.704545455
47,13,0.723404255
51,20,0.607843137
53,20,0.622641509
49,20,0.591836735
55,18,0.672727273
54,18,0.666666667
60,34,0.433333333
50,20,0.6
47,13,0.723404255
45,13,0.711111111
42,15,0.642857143
40,22,0.45
39,22,0.435897436
58,26,0.551724138
66,35,0.46969697
44,13,0.704545455
44,13,0.704545455
39,22,0.435897436
41,15,0.634146341
40,22,0.45
28,19,0.321428571
34,16,0.529411765
36,23,0.361111111
38,22,0.421052632
35,21,0.4
45,13,0.711111111
46,13,0.717391304
64,35,0.453125
47,13,0.723404255
47,13,0.723404255
39,22,0.435897436
34,16,0.529411765
31,15,0.516129032
37,22,0.405405405
35,21,0.4
33,16,0.515151515
18,14,0.222222222
33,16,0.515151515
19,14,0.263157895
31,15,0.516129032
30,19,0.366666667
30,19,0.366666667
25,10,0.6
35,21,0.4
27,19,0.296296296
24,10,0.583333333
24,10,0.583333333
26,19,0.269230769
43,15,0.651162791
30,19,0.366666667
31,15,0.516129032
34,16,0.529411765
34,16,0.529411765
35,21,0.4
34,16,0.529411765
32,16,0.5
30,19,0.366666667
26,19,0.269230769
16,14,0.125
26,19,0.269230769
12,3,0.75
25,10,0.6
14,14,0
20,9,0.55
23,9,0.608695652
23,9,0.608695652
24,10,0.583333333
22,9,0.590909091
23,9,0.608695652
23,9,0.608695652
23,9,0.608695652
33,16,0.515151515
29,19,0.344827586
49,20,0.591836735
35,21,0.4
39,22,0.435897436
43,15,0.651162791
33,16,0.515151515
42,15,0.642857143
39,22,0.435897436
43,15,0.651162791
36,23,0.361111111
34,16,0.529411765
16,14,0.125
31,15,0.516129032
34,16,0.529411765
20,9,0.55
27,19,0.296296296
27,19,0.296296296
27,19,0.296296296
23,9,0.608695652
26,19,0.269230769
32,16,0.5
27,19,0.296296296
15,14,0.066666667
29,19,0.344827586
30,19,0.366666667
33,16,0.515151515
49,20,0.591836735
37,22,0.405405405
37,22,0.405405405
45,13,0.711111111
41,15,0.634146341
36,23,0.361111111
35,21,0.4
25,10,0.6
25,10,0.6
33,16,0.515151515
33,16,0.515151515
33,16,0.515151515
32,16,0.5
32,16,0.5
32,16,0.5
34,16,0.529411765
37,22,0.405405405
32,16,0.5
32,16,0.5
31,15,0.516129032
31,15,0.516129032
36,23,0.361111111
40,22,0.45
27,19,0.296296296
28,19,0.321428571
16,14,0.125
28,19,0.321428571
41,15,0.634146341
15,14,0.066666667
29,19,0.344827586
23,9,0.608695652
29,19,0.344827586
38,22,0.421052632
34,16,0.529411765
30,19,0.366666667
31,15,0.516129032
29,19,0.344827586
29,19,0.344827586
43,15,0.651162791
21,9,0.571428571
29,19,0.344827586
43,15,0.651162791
28,19,0.321428571
28,19,0.321428571
25,10,0.6
13,3,0.769230769
26,19,0.269230769
29,19,0.344827586
29,19,0.344827586
34,16,0.529411765
22,9,0.590909091
19,14,0.263157895
31,15,0.516129032
30,19,0.366666667
30,19,0.366666667
29,19,0.344827586
29,19,0.344827586
29,19,0.344827586
28,19,0.321428571
25,10,0.6
29,19,0.344827586
29,19,0.344827586
35,21,0.4
15,14,0.066666667
30,19,0.366666667
21,9,0.571428571
21,9,0.571428571
40,22,0.45
23,9,0.608695652
29,19,0.344827586
34,16,0.529411765
30,19,0.366666667
30,19,0.366666667
30,19,0.366666667
31,15,0.516129032
32,16,0.5
21,9,0.571428571
33,16,0.515151515
33,16,0.515151515
33,16,0.515151515
33,16,0.515151515
33,16,0.515151515
33,16,0.515151515
43,15,0.651162791
18,14,0.222222222
34,16,0.529411765
33,16,0.515151515
33,16,0.515151515
20,9,0.55
32,16,0.5
32,16,0.5
31,15,0.516129032
36,23,0.361111111
30,19,0.366666667
36,23,0.361111111
31,15,0.516129032
38,22,0.421052632
32,16,0.5
16,14,0.125
33,16,0.515151515
32,16,0.5
32,16,0.5
31,15,0.516129032
24,10,0.583333333
19,14,0.263157895
29,19,0.344827586
30,19,0.366666667
14,14,0
29,19,0.344827586
29,19,0.344827586
28,19,0.321428571
29,19,0.344827586
29,19,0.344827586
15,14,0.066666667
28,19,0.321428571
19,14,0.263157895
21,9,0.571428571
27,19,0.296296296
27,19,0.296296296
27,19,0.296296296
27,19,0.296296296
32,16,0.5
18,14,0.222222222
17,14,0.176470588
26,19,0.269230769
25,10,0.6
25,10,0.6
26,19,0.269230769
12,3,0.75
20,9,0.55
23,9,0.608695652
28,19,0.321428571
23,9,0.608695652
23,9,0.608695652
30,19,0.366666667
24,10,0.583333333
24,10,0.583333333
29,19,0.344827586
24,10,0.583333333
28,19,0.321428571
15,14,0.066666667
23,9,0.608695652
13,3,0.769230769
14,14,0
19,14,0.263157895
30,19,0.366666667
30,19,0.366666667
32,16,0.5
16,14,0.125
33,16,0.515151515
36,23,0.361111111
31,15,0.516129032
25,10,0.6
39,22,0.435897436
30,19,0.366666667
17,14,0.176470588
30,19,0.366666667
32,16,0.5
31,15,0.516129032
29,19,0.344827586
42,15,0.642857143
29,19,0.344827586
28,19,0.321428571
28,19,0.321428571
39,22,0.435897436
29,19,0.344827586
29,19,0.344827586
36,23,0.361111111
36,23,0.361111111
28,19,0.321428571
26,19,0.269230769
25,10,0.6
23,9,0.608695652
23,9,0.608695652
21,9,0.571428571
15,14,0.066666667
20,9,0.55
18,14,0.222222222
9,5,0.444444444
15,14,0.066666667
14,14,0
12,3,0.75
12,3,0.75
9,5,0.444444444
6,5,0.166666667
10,6,0.4
8,5,0.375
8,5,0.375
8,5,0.375
9,5,0.444444444
11,6,0.454545455
18,14,0.222222222
16,14,0.125
16,14,0.125
18,14,0.222222222
18,14,0.222222222
15,14,0.066666667
12,3,0.75
5,2,0.6
11,6,0.454545455
16,14,0.125
7,5,0.285714286
10,6,0.4
8,5,0.375
8,5,0.375
12,3,0.75
14,14,0
11,6,0.454545455
16,14,0.125
11,6,0.454545455
15,14,0.066666667
12,3,0.75
12,3,0.75
13,3,0.769230769
11,6,0.454545455
14,14,0
13,3,0.769230769
12,3,0.75
9,5,0.444444444
16,14,0.125
14,14,0
18,14,0.222222222
16,14,0.125
12,3,0.75
11,6,0.454545455
12,3,0.75
12,3,0.75
14,14,0
12,3,0.75
13,3,0.769230769
13,3,0.769230769
19,14,0.263157895
14,14,0
12,3,0.75
13,3,0.769230769
13,3,0.769230769
13,3,0.769230769
10,6,0.4
16,14,0.125
18,14,0.222222222
20,9,0.55
21,9,0.571428571
21,9,0.571428571
21,9,0.571428571
21,9,0.571428571
22,9,0.590909091
34,16,0.529411765
23,9,0.608695652
18,14,0.222222222
18,14,0.222222222
23,9,0.608695652
22,9,0.590909091
26,19,0.269230769
24,10,0.583333333
26,19,0.269230769
26,19,0.269230769
25,10,0.6
18,14,0.222222222
25,10,0.6
24,10,0.583333333
24,10,0.583333333
24,10,0.583333333
15,14,0.066666667
24,10,0.583333333
23,9,0.608695652
23,9,0.608695652
22,9,0.590909091
20,9,0.55
20,9,0.55
12,3,0.75
19,14,0.263157895
18,14,0.222222222
25,10,0.6
18,14,0.222222222
12,3,0.75
17,14,0.176470588
17,14,0.176470588
18,14,0.222222222
19,14,0.263157895
10,6,0.4
19,14,0.263157895
16,14,0.125
9,5,0.444444444
8,5,0.375
16,14,0.125
18,14,0.222222222
22,9,0.590909091
26,19,0.269230769
18,14,0.222222222
25,10,0.6
33,16,0.515151515
25,10,0.6
12,3,0.75
20,9,0.55
14,14,0
16,14,0.125
17,14,0.176470588
17,14,0.176470588
9,5,0.444444444
14,14,0
12,3,0.75
16,14,0.125
30,19,0.366666667
26,19,0.269230769
31,15,0.516129032
29,19,0.344827586
26,19,0.269230769
27,19,0.296296296
21,9,0.571428571
24,10,0.583333333
17,14,0.176470588
17,14,0.176470588
16,14,0.125
18,14,0.222222222
22,9,0.590909091
15,14,0.066666667
15,14,0.066666667
13,3,0.769230769
7,5,0.285714286
4,7,-0.75
5,2,0.6
1,7,-6
-2,7,4.5
-3,7,3.333333333
-3,7,3.333333333
-6,7,2.166666667
-2,7,4.5
-2,7,4.5
0,7,#DIV/0!
10,6,0.4
9,5,0.444444444
16,14,0.125
17,14,0.176470588
34,16,0.529411765
39,22,0.435897436
36,23,0.361111111
36,23,0.361111111
30,19,0.366666667
36,23,0.361111111
34,16,0.529411765
17,14,0.176470588
26,19,0.269230769
25,10,0.6
17,14,0.176470588
21,9,0.571428571
21,9,0.571428571
24,10,0.583333333
20,9,0.55
20,9,0.55
20,9,0.55
21,9,0.571428571
11,6,0.454545455
20,9,0.55
19,14,0.263157895
9,5,0.444444444
17,14,0.176470588
18,14,0.222222222
21,9,0.571428571
35,21,0.4
41,15,0.634146341
36,23,0.361111111
44,13,0.704545455
42,15,0.642857143
41,15,0.634146341
41,15,0.634146341
39,22,0.435897436
39,22,0.435897436
33,16,0.515151515
27,19,0.296296296
29,19,0.344827586
39,22,0.435897436
34,16,0.529411765
22,9,0.590909091
18,14,0.222222222
20,9,0.55
20,9,0.55
20,9,0.55
21,9,0.571428571
21,9,0.571428571
21,9,0.571428571
22,9,0.590909091
23,9,0.608695652
19,14,0.263157895
27,19,0.296296296
30,19,0.366666667
35,21,0.4
34,16,0.529411765
36,23,0.361111111
36,23,0.361111111
51,20,0.607843137
21,9,0.571428571
47,13,0.723404255
26,19,0.269230769
21,9,0.571428571
28,19,0.321428571
42,15,0.642857143
41,15,0.634146341
40,22,0.45
39,22,0.435897436
36,23,0.361111111
29,19,0.344827586
25,10,0.6
22,9,0.590909091
13,3,0.769230769
17,14,0.176470588
23,9,0.608695652
22,9,0.590909091
22,9,0.590909091
29,19,0.344827586
17,14,0.176470588
25,10,0.6
18,14,0.222222222
24,10,0.583333333
18,14,0.222222222
23,9,0.608695652
18,14,0.222222222
13,3,0.769230769
8,5,0.375
15,14,0.066666667
13,3,0.769230769
13,3,0.769230769
22,9,0.590909091
18,14,0.222222222
17,14,0.176470588
16,14,0.125
23,9,0.608695652
19,14,0.263157895
14,14,0
15,14,0.066666667
10,6,0.4
12,3,0.75
15,14,0.066666667
13,3,0.769230769
15,14,0.066666667
10,6,0.4
15,14,0.066666667
13,3,0.769230769
10,6,0.4
8,5,0.375
8,5,0.375
5,2,0.6
2,7,-2.5
1,7,-6
-2,7,4.5
-4,7,2.75
-3,7,3.333333333
-7,7,2
-10,7,1.7
-8,7,1.875
-12,7,1.583333333
-10,7,1.7
-7,7,2
-5,7,2.4
-4,7,2.75
-4,7,2.75
-3,7,3.333333333
-2,7,4.5
-1,7,8
0,7,#DIV/0!
1,7,-6
2,7,-2.5
2,7,-2.5
2,7,-2.5
0,7,#DIV/0!
1,7,-6
0,7,#DIV/0!
0,7,#DIV/0!
0,7,#DIV/0!
14,14,0
14,14,0
11,6,0.454545455
11,6,0.454545455
13,3,0.769230769
13,3,0.769230769
13,3,0.769230769
15,14,0.066666667
19,14,0.263157895
13,3,0.769230769
27,19,0.296296296
29,19,0.344827586
40,22,0.45
42,15,0.642857143
42,15,0.642857143
36,23,0.361111111
